model,forecast_from,id,horizon,date_horizon,quantile,value
ARIMA regression,2021-10-02,BE,1,2021-10-09,0.01,330
ARIMA regression,2021-10-02,BE,1,2021-10-09,0.025,342
ARIMA regression,2021-10-02,BE,1,2021-10-09,0.05,351
ARIMA regression,2021-10-02,BE,1,2021-10-09,0.1,364
ARIMA regression,2021-10-02,BE,1,2021-10-09,0.15,374
ARIMA regression,2021-10-02,BE,1,2021-10-09,0.2,381
ARIMA regression,2021-10-02,BE,1,2021-10-09,0.25,388
ARIMA regression,2021-10-02,BE,1,2021-10-09,0.3,393
ARIMA regression,2021-10-02,BE,1,2021-10-09,0.35,398
ARIMA regression,2021-10-02,BE,1,2021-10-09,0.4,403
ARIMA regression,2021-10-02,BE,1,2021-10-09,0.45,408
ARIMA regression,2021-10-02,BE,1,2021-10-09,0.5,413
ARIMA regression,2021-10-02,BE,1,2021-10-09,0.55,418
ARIMA regression,2021-10-02,BE,1,2021-10-09,0.6,422
ARIMA regression,2021-10-02,BE,1,2021-10-09,0.65,427
ARIMA regression,2021-10-02,BE,1,2021-10-09,0.7,432
ARIMA regression,2021-10-02,BE,1,2021-10-09,0.75,438
ARIMA regression,2021-10-02,BE,1,2021-10-09,0.8,443
ARIMA regression,2021-10-02,BE,1,2021-10-09,0.85,449
ARIMA regression,2021-10-02,BE,1,2021-10-09,0.9,456
ARIMA regression,2021-10-02,BE,1,2021-10-09,0.95,470
ARIMA regression,2021-10-02,BE,1,2021-10-09,0.975,485
ARIMA regression,2021-10-02,BE,1,2021-10-09,0.99,501
ARIMA regression,2021-10-02,BE,2,2021-10-16,0.01,306
ARIMA regression,2021-10-02,BE,2,2021-10-16,0.025,320
ARIMA regression,2021-10-02,BE,2,2021-10-16,0.05,331
ARIMA regression,2021-10-02,BE,2,2021-10-16,0.1,341
ARIMA regression,2021-10-02,BE,2,2021-10-16,0.15,349
ARIMA regression,2021-10-02,BE,2,2021-10-16,0.2,356
ARIMA regression,2021-10-02,BE,2,2021-10-16,0.25,363
ARIMA regression,2021-10-02,BE,2,2021-10-16,0.3,368
ARIMA regression,2021-10-02,BE,2,2021-10-16,0.35,372
ARIMA regression,2021-10-02,BE,2,2021-10-16,0.4,378
ARIMA regression,2021-10-02,BE,2,2021-10-16,0.45,382
ARIMA regression,2021-10-02,BE,2,2021-10-16,0.5,387
ARIMA regression,2021-10-02,BE,2,2021-10-16,0.55,390
ARIMA regression,2021-10-02,BE,2,2021-10-16,0.6,394
ARIMA regression,2021-10-02,BE,2,2021-10-16,0.65,400
ARIMA regression,2021-10-02,BE,2,2021-10-16,0.7,405
ARIMA regression,2021-10-02,BE,2,2021-10-16,0.75,411
ARIMA regression,2021-10-02,BE,2,2021-10-16,0.8,416
ARIMA regression,2021-10-02,BE,2,2021-10-16,0.85,424
ARIMA regression,2021-10-02,BE,2,2021-10-16,0.9,433
ARIMA regression,2021-10-02,BE,2,2021-10-16,0.95,443
ARIMA regression,2021-10-02,BE,2,2021-10-16,0.975,455
ARIMA regression,2021-10-02,BE,2,2021-10-16,0.99,472
ARIMA regression,2021-10-02,BE,3,2021-10-23,0.01,285
ARIMA regression,2021-10-02,BE,3,2021-10-23,0.025,298
ARIMA regression,2021-10-02,BE,3,2021-10-23,0.05,310
ARIMA regression,2021-10-02,BE,3,2021-10-23,0.1,323
ARIMA regression,2021-10-02,BE,3,2021-10-23,0.15,333
ARIMA regression,2021-10-02,BE,3,2021-10-23,0.2,339
ARIMA regression,2021-10-02,BE,3,2021-10-23,0.25,346
ARIMA regression,2021-10-02,BE,3,2021-10-23,0.3,350
