model,forecast_from,id,horizon,date_horizon,quantile,value
ARIMA regression,2021-11-27,BE,1,2021-12-04,0.01,2512
ARIMA regression,2021-11-27,BE,1,2021-12-04,0.025,2571
ARIMA regression,2021-11-27,BE,1,2021-12-04,0.05,2607
ARIMA regression,2021-11-27,BE,1,2021-12-04,0.1,2657
ARIMA regression,2021-11-27,BE,1,2021-12-04,0.15,2690
ARIMA regression,2021-11-27,BE,1,2021-12-04,0.2,2716
ARIMA regression,2021-11-27,BE,1,2021-12-04,0.25,2737
ARIMA regression,2021-11-27,BE,1,2021-12-04,0.3,2756
ARIMA regression,2021-11-27,BE,1,2021-12-04,0.35,2773
ARIMA regression,2021-11-27,BE,1,2021-12-04,0.4,2796
ARIMA regression,2021-11-27,BE,1,2021-12-04,0.45,2814
ARIMA regression,2021-11-27,BE,1,2021-12-04,0.5,2832
ARIMA regression,2021-11-27,BE,1,2021-12-04,0.55,2848
ARIMA regression,2021-11-27,BE,1,2021-12-04,0.6,2866
ARIMA regression,2021-11-27,BE,1,2021-12-04,0.65,2880
ARIMA regression,2021-11-27,BE,1,2021-12-04,0.7,2903
ARIMA regression,2021-11-27,BE,1,2021-12-04,0.75,2923
ARIMA regression,2021-11-27,BE,1,2021-12-04,0.8,2945
ARIMA regression,2021-11-27,BE,1,2021-12-04,0.85,2982
ARIMA regression,2021-11-27,BE,1,2021-12-04,0.9,3012
ARIMA regression,2021-11-27,BE,1,2021-12-04,0.95,3065
ARIMA regression,2021-11-27,BE,1,2021-12-04,0.975,3097
ARIMA regression,2021-11-27,BE,1,2021-12-04,0.99,3155
ARIMA regression,2021-11-27,BE,2,2021-12-11,0.01,2814
ARIMA regression,2021-11-27,BE,2,2021-12-11,0.025,2851
ARIMA regression,2021-11-27,BE,2,2021-12-11,0.05,2907
ARIMA regression,2021-11-27,BE,2,2021-12-11,0.1,2953
ARIMA regression,2021-11-27,BE,2,2021-12-11,0.15,2985
ARIMA regression,2021-11-27,BE,2,2021-12-11,0.2,3013
ARIMA regression,2021-11-27,BE,2,2021-12-11,0.25,3031
ARIMA regression,2021-11-27,BE,2,2021-12-11,0.3,3055
ARIMA regression,2021-11-27,BE,2,2021-12-11,0.35,3074
ARIMA regression,2021-11-27,BE,2,2021-12-11,0.4,3096
ARIMA regression,2021-11-27,BE,2,2021-12-11,0.45,3113
ARIMA regression,2021-11-27,BE,2,2021-12-11,0.5,3135
ARIMA regression,2021-11-27,BE,2,2021-12-11,0.55,3152
ARIMA regression,2021-11-27,BE,2,2021-12-11,0.6,3172
ARIMA regression,2021-11-27,BE,2,2021-12-11,0.65,3188
ARIMA regression,2021-11-27,BE,2,2021-12-11,0.7,3209
ARIMA regression,2021-11-27,BE,2,2021-12-11,0.75,3232
ARIMA regression,2021-11-27,BE,2,2021-12-11,0.8,3252
ARIMA regression,2021-11-27,BE,2,2021-12-11,0.85,3279
ARIMA regression,2021-11-27,BE,2,2021-12-11,0.9,3313
ARIMA regression,2021-11-27,BE,2,2021-12-11,0.95,3352
ARIMA regression,2021-11-27,BE,2,2021-12-11,0.975,3396
ARIMA regression,2021-11-27,BE,2,2021-12-11,0.99,3442
ARIMA regression,2021-11-27,BE,3,2021-12-18,0.01,2913
ARIMA regression,2021-11-27,BE,3,2021-12-18,0.025,2959
ARIMA regression,2021-11-27,BE,3,2021-12-18,0.05,3003
ARIMA regression,2021-11-27,BE,3,2021-12-18,0.1,3068
ARIMA regression,2021-11-27,BE,3,2021-12-18,0.15,3100
ARIMA regression,2021-11-27,BE,3,2021-12-18,0.2,3129
ARIMA regression,2021-11-27,BE,3,2021-12-18,0.25,3156
ARIMA regression,2021-11-27,BE,3,2021-12-18,0.3,3175
ARIMA regression,2021-11-27,BE,3,2021-12-18,0.35,3189
ARIMA regression,2021-11-27,BE,3,2021-12-18,0.4,3205
ARIMA regression,2021-11-27,BE,3,2021-12-18,0.45,3228
ARIMA regression,2021-11-27,BE,3,2021-12-18,0.5,3246
ARIMA regression,2021-11-27,BE,3,2021-12-18,0.55,3272
ARIMA regression,2021-11-27,BE,3,2021-12-18,0.6,3294
ARIMA regression,2021-11-27,BE,3,2021-12-18,0.65,3309
ARIMA regression,2021-11-27,BE,3,2021-12-18,0.7,3324
ARIMA regression,2021-11-27,BE,3,2021-12-18,0.75,3340
ARIMA regression,2021-11-27,BE,3,2021-12-18,0.8,3367
ARIMA regression,2021-11-27,BE,3,2021-12-18,0.85,3391
ARIMA regression,2021-11-27,BE,3,2021-12-18,0.9,3415
ARIMA regression,2021-11-27,BE,3,2021-12-18,0.95,3461
ARIMA regression,2021-11-27,BE,3,2021-12-18,0.975,3511
ARIMA regression,2021-11-27,BE,3,2021-12-18,0.99,3553
ARIMA regression,2021-11-27,BE,4,2021-12-25,0.01,2742
ARIMA regression,2021-11-27,BE,4,2021-12-25,0.025,2794
ARIMA regression,2021-11-27,BE,4,2021-12-25,0.05,2841
ARIMA regression,2021-11-27,BE,4,2021-12-25,0.1,2881
ARIMA regression,2021-11-27,BE,4,2021-12-25,0.15,2909
ARIMA regression,2021-11-27,BE,4,2021-12-25,0.2,2941
ARIMA regression,2021-11-27,BE,4,2021-12-25,0.25,2961
ARIMA regression,2021-11-27,BE,4,2021-12-25,0.3,2982
ARIMA regression,2021-11-27,BE,4,2021-12-25,0.35,3005
ARIMA regression,2021-11-27,BE,4,2021-12-25,0.4,3021
ARIMA regression,2021-11-27,BE,4,2021-12-25,0.45,3040
ARIMA regression,2021-11-27,BE,4,2021-12-25,0.5,3060
ARIMA regression,2021-11-27,BE,4,2021-12-25,0.55,3080
ARIMA regression,2021-11-27,BE,4,2021-12-25,0.6,3097
ARIMA regression,2021-11-27,BE,4,2021-12-25,0.65,3114
ARIMA regression,2021-11-27,BE,4,2021-12-25,0.7,3136
ARIMA regression,2021-11-27,BE,4,2021-12-25,0.75,3157
ARIMA regression,2021-11-27,BE,4,2021-12-25,0.8,3176
ARIMA regression,2021-11-27,BE,4,2021-12-25,0.85,3206
ARIMA regression,2021-11-27,BE,4,2021-12-25,0.9,3241
ARIMA regression,2021-11-27,BE,4,2021-12-25,0.95,3296
ARIMA regression,2021-11-27,BE,4,2021-12-25,0.975,3341
ARIMA regression,2021-11-27,BE,4,2021-12-25,0.99,3389
ARIMA regression,2021-11-27,CZ,1,2021-12-04,0.01,14602
ARIMA regression,2021-11-27,CZ,1,2021-12-04,0.025,14705
ARIMA regression,2021-11-27,CZ,1,2021-12-04,0.05,14784
ARIMA regression,2021-11-27,CZ,1,2021-12-04,0.1,14902
ARIMA regression,2021-11-27,CZ,1,2021-12-04,0.15,14979
ARIMA regression,2021-11-27,CZ,1,2021-12-04,0.2,15028
ARIMA regression,2021-11-27,CZ,1,2021-12-04,0.25,15076
ARIMA regression,2021-11-27,CZ,1,2021-12-04,0.3,15115
ARIMA regression,2021-11-27,CZ,1,2021-12-04,0.35,15158
ARIMA regression,2021-11-27,CZ,1,2021-12-04,0.4,15196
ARIMA regression,2021-11-27,CZ,1,2021-12-04,0.45,15232
ARIMA regression,2021-11-27,CZ,1,2021-12-04,0.5,15265
ARIMA regression,2021-11-27,CZ,1,2021-12-04,0.55,15299
ARIMA regression,2021-11-27,CZ,1,2021-12-04,0.6,15346
ARIMA regression,2021-11-27,CZ,1,2021-12-04,0.65,15387
ARIMA regression,2021-11-27,CZ,1,2021-12-04,0.7,15418
ARIMA regression,2021-11-27,CZ,1,2021-12-04,0.75,15459
ARIMA regression,2021-11-27,CZ,1,2021-12-04,0.8,15513
ARIMA regression,2021-11-27,CZ,1,2021-12-04,0.85,15568
ARIMA regression,2021-11-27,CZ,1,2021-12-04,0.9,15651
ARIMA regression,2021-11-27,CZ,1,2021-12-04,0.95,15766
ARIMA regression,2021-11-27,CZ,1,2021-12-04,0.975,15844
ARIMA regression,2021-11-27,CZ,1,2021-12-04,0.99,15963
ARIMA regression,2021-11-27,CZ,2,2021-12-11,0.01,18766
ARIMA regression,2021-11-27,CZ,2,2021-12-11,0.025,18920
ARIMA regression,2021-11-27,CZ,2,2021-12-11,0.05,19022
ARIMA regression,2021-11-27,CZ,2,2021-12-11,0.1,19119
ARIMA regression,2021-11-27,CZ,2,2021-12-11,0.15,19210
ARIMA regression,2021-11-27,CZ,2,2021-12-11,0.2,19268
ARIMA regression,2021-11-27,CZ,2,2021-12-11,0.25,19324
ARIMA regression,2021-11-27,CZ,2,2021-12-11,0.3,19368
ARIMA regression,2021-11-27,CZ,2,2021-12-11,0.35,19419
ARIMA regression,2021-11-27,CZ,2,2021-12-11,0.4,19460
ARIMA regression,2021-11-27,CZ,2,2021-12-11,0.45,19498
ARIMA regression,2021-11-27,CZ,2,2021-12-11,0.5,19534
ARIMA regression,2021-11-27,CZ,2,2021-12-11,0.55,19578
ARIMA regression,2021-11-27,CZ,2,2021-12-11,0.6,19611
ARIMA regression,2021-11-27,CZ,2,2021-12-11,0.65,19646
ARIMA regression,2021-11-27,CZ,2,2021-12-11,0.7,19693
ARIMA regression,2021-11-27,CZ,2,2021-12-11,0.75,19741
ARIMA regression,2021-11-27,CZ,2,2021-12-11,0.8,19782
ARIMA regression,2021-11-27,CZ,2,2021-12-11,0.85,19851
ARIMA regression,2021-11-27,CZ,2,2021-12-11,0.9,19933
ARIMA regression,2021-11-27,CZ,2,2021-12-11,0.95,20072
ARIMA regression,2021-11-27,CZ,2,2021-12-11,0.975,20140
ARIMA regression,2021-11-27,CZ,2,2021-12-11,0.99,20268
ARIMA regression,2021-11-27,CZ,3,2021-12-18,0.01,22528
ARIMA regression,2021-11-27,CZ,3,2021-12-18,0.025,22592
ARIMA regression,2021-11-27,CZ,3,2021-12-18,0.05,22690
ARIMA regression,2021-11-27,CZ,3,2021-12-18,0.1,22810
ARIMA regression,2021-11-27,CZ,3,2021-12-18,0.15,22883
ARIMA regression,2021-11-27,CZ,3,2021-12-18,0.2,22925
ARIMA regression,2021-11-27,CZ,3,2021-12-18,0.25,22964
ARIMA regression,2021-11-27,CZ,3,2021-12-18,0.3,23010
ARIMA regression,2021-11-27,CZ,3,2021-12-18,0.35,23050
ARIMA regression,2021-11-27,CZ,3,2021-12-18,0.4,23085
ARIMA regression,2021-11-27,CZ,3,2021-12-18,0.45,23117
ARIMA regression,2021-11-27,CZ,3,2021-12-18,0.5,23158
ARIMA regression,2021-11-27,CZ,3,2021-12-18,0.55,23192
ARIMA regression,2021-11-27,CZ,3,2021-12-18,0.6,23237
ARIMA regression,2021-11-27,CZ,3,2021-12-18,0.65,23277
ARIMA regression,2021-11-27,CZ,3,2021-12-18,0.7,23321
ARIMA regression,2021-11-27,CZ,3,2021-12-18,0.75,23366
ARIMA regression,2021-11-27,CZ,3,2021-12-18,0.8,23422
ARIMA regression,2021-11-27,CZ,3,2021-12-18,0.85,23479
ARIMA regression,2021-11-27,CZ,3,2021-12-18,0.9,23553
ARIMA regression,2021-11-27,CZ,3,2021-12-18,0.95,23669
ARIMA regression,2021-11-27,CZ,3,2021-12-18,0.975,23767
ARIMA regression,2021-11-27,CZ,3,2021-12-18,0.99,23845
ARIMA regression,2021-11-27,CZ,4,2021-12-25,0.01,22944
ARIMA regression,2021-11-27,CZ,4,2021-12-25,0.025,23114
ARIMA regression,2021-11-27,CZ,4,2021-12-25,0.05,23218
ARIMA regression,2021-11-27,CZ,4,2021-12-25,0.1,23321
ARIMA regression,2021-11-27,CZ,4,2021-12-25,0.15,23388
ARIMA regression,2021-11-27,CZ,4,2021-12-25,0.2,23444
ARIMA regression,2021-11-27,CZ,4,2021-12-25,0.25,23513
ARIMA regression,2021-11-27,CZ,4,2021-12-25,0.3,23556
ARIMA regression,2021-11-27,CZ,4,2021-12-25,0.35,23600
ARIMA regression,2021-11-27,CZ,4,2021-12-25,0.4,23633
ARIMA regression,2021-11-27,CZ,4,2021-12-25,0.45,23671
ARIMA regression,2021-11-27,CZ,4,2021-12-25,0.5,23701
ARIMA regression,2021-11-27,CZ,4,2021-12-25,0.55,23741
ARIMA regression,2021-11-27,CZ,4,2021-12-25,0.6,23792
ARIMA regression,2021-11-27,CZ,4,2021-12-25,0.65,23820
ARIMA regression,2021-11-27,CZ,4,2021-12-25,0.7,23867
ARIMA regression,2021-11-27,CZ,4,2021-12-25,0.75,23906
ARIMA regression,2021-11-27,CZ,4,2021-12-25,0.8,23948
ARIMA regression,2021-11-27,CZ,4,2021-12-25,0.85,23999
ARIMA regression,2021-11-27,CZ,4,2021-12-25,0.9,24067
ARIMA regression,2021-11-27,CZ,4,2021-12-25,0.95,24196
ARIMA regression,2021-11-27,CZ,4,2021-12-25,0.975,24277
ARIMA regression,2021-11-27,CZ,4,2021-12-25,0.99,24386
ARIMA regression,2021-11-27,DK,1,2021-12-04,0.01,452
ARIMA regression,2021-11-27,DK,1,2021-12-04,0.025,469
ARIMA regression,2021-11-27,DK,1,2021-12-04,0.05,483
ARIMA regression,2021-11-27,DK,1,2021-12-04,0.1,498
ARIMA regression,2021-11-27,DK,1,2021-12-04,0.15,509
ARIMA regression,2021-11-27,DK,1,2021-12-04,0.2,519
ARIMA regression,2021-11-27,DK,1,2021-12-04,0.25,525
ARIMA regression,2021-11-27,DK,1,2021-12-04,0.3,530
ARIMA regression,2021-11-27,DK,1,2021-12-04,0.35,537
ARIMA regression,2021-11-27,DK,1,2021-12-04,0.4,543
ARIMA regression,2021-11-27,DK,1,2021-12-04,0.45,549
ARIMA regression,2021-11-27,DK,1,2021-12-04,0.5,555
ARIMA regression,2021-11-27,DK,1,2021-12-04,0.55,560
ARIMA regression,2021-11-27,DK,1,2021-12-04,0.6,566
ARIMA regression,2021-11-27,DK,1,2021-12-04,0.65,573
ARIMA regression,2021-11-27,DK,1,2021-12-04,0.7,580
ARIMA regression,2021-11-27,DK,1,2021-12-04,0.75,587
ARIMA regression,2021-11-27,DK,1,2021-12-04,0.8,594
ARIMA regression,2021-11-27,DK,1,2021-12-04,0.85,602
ARIMA regression,2021-11-27,DK,1,2021-12-04,0.9,614
ARIMA regression,2021-11-27,DK,1,2021-12-04,0.95,631
ARIMA regression,2021-11-27,DK,1,2021-12-04,0.975,641
ARIMA regression,2021-11-27,DK,1,2021-12-04,0.99,656
ARIMA regression,2021-11-27,DK,2,2021-12-11,0.01,475
ARIMA regression,2021-11-27,DK,2,2021-12-11,0.025,496
ARIMA regression,2021-11-27,DK,2,2021-12-11,0.05,508
ARIMA regression,2021-11-27,DK,2,2021-12-11,0.1,523
ARIMA regression,2021-11-27,DK,2,2021-12-11,0.15,534
ARIMA regression,2021-11-27,DK,2,2021-12-11,0.2,542
ARIMA regression,2021-11-27,DK,2,2021-12-11,0.25,551
ARIMA regression,2021-11-27,DK,2,2021-12-11,0.3,557
ARIMA regression,2021-11-27,DK,2,2021-12-11,0.35,564
ARIMA regression,2021-11-27,DK,2,2021-12-11,0.4,569
ARIMA regression,2021-11-27,DK,2,2021-12-11,0.45,574
ARIMA regression,2021-11-27,DK,2,2021-12-11,0.5,579
ARIMA regression,2021-11-27,DK,2,2021-12-11,0.55,584
ARIMA regression,2021-11-27,DK,2,2021-12-11,0.6,589
