model,forecast_from,id,horizon,date_horizon,quantile,value
ARIMA regression,2021-10-23,BE,1,2021-10-30,0.01,1377
ARIMA regression,2021-10-23,BE,1,2021-10-30,0.025,1389
ARIMA regression,2021-10-23,BE,1,2021-10-30,0.05,1401
ARIMA regression,2021-10-23,BE,1,2021-10-30,0.1,1419
ARIMA regression,2021-10-23,BE,1,2021-10-30,0.15,1432
ARIMA regression,2021-10-23,BE,1,2021-10-30,0.2,1438
ARIMA regression,2021-10-23,BE,1,2021-10-30,0.25,1445
ARIMA regression,2021-10-23,BE,1,2021-10-30,0.3,1452
ARIMA regression,2021-10-23,BE,1,2021-10-30,0.35,1458
ARIMA regression,2021-10-23,BE,1,2021-10-30,0.4,1466
ARIMA regression,2021-10-23,BE,1,2021-10-30,0.45,1471
ARIMA regression,2021-10-23,BE,1,2021-10-30,0.5,1477
ARIMA regression,2021-10-23,BE,1,2021-10-30,0.55,1483
ARIMA regression,2021-10-23,BE,1,2021-10-30,0.6,1487
ARIMA regression,2021-10-23,BE,1,2021-10-30,0.65,1492
ARIMA regression,2021-10-23,BE,1,2021-10-30,0.7,1498
ARIMA regression,2021-10-23,BE,1,2021-10-30,0.75,1504
ARIMA regression,2021-10-23,BE,1,2021-10-30,0.8,1511
ARIMA regression,2021-10-23,BE,1,2021-10-30,0.85,1520
ARIMA regression,2021-10-23,BE,1,2021-10-30,0.9,1531
ARIMA regression,2021-10-23,BE,1,2021-10-30,0.95,1545
ARIMA regression,2021-10-23,BE,1,2021-10-30,0.975,1556
ARIMA regression,2021-10-23,BE,1,2021-10-30,0.99,1574
ARIMA regression,2021-10-23,BE,2,2021-11-06,0.01,1968
ARIMA regression,2021-10-23,BE,2,2021-11-06,0.025,1982
ARIMA regression,2021-10-23,BE,2,2021-11-06,0.05,1999
ARIMA regression,2021-10-23,BE,2,2021-11-06,0.1,2013
ARIMA regression,2021-10-23,BE,2,2021-11-06,0.15,2026
ARIMA regression,2021-10-23,BE,2,2021-11-06,0.2,2032
ARIMA regression,2021-10-23,BE,2,2021-11-06,0.25,2039
ARIMA regression,2021-10-23,BE,2,2021-11-06,0.3,2046
ARIMA regression,2021-10-23,BE,2,2021-11-06,0.35,2053
ARIMA regression,2021-10-23,BE,2,2021-11-06,0.4,2059
ARIMA regression,2021-10-23,BE,2,2021-11-06,0.45,2063
ARIMA regression,2021-10-23,BE,2,2021-11-06,0.5,2069
ARIMA regression,2021-10-23,BE,2,2021-11-06,0.55,2074
ARIMA regression,2021-10-23,BE,2,2021-11-06,0.6,2079
ARIMA regression,2021-10-23,BE,2,2021-11-06,0.65,2085
ARIMA regression,2021-10-23,BE,2,2021-11-06,0.7,2092
ARIMA regression,2021-10-23,BE,2,2021-11-06,0.75,2098
ARIMA regression,2021-10-23,BE,2,2021-11-06,0.8,2106
ARIMA regression,2021-10-23,BE,2,2021-11-06,0.85,2113
ARIMA regression,2021-10-23,BE,2,2021-11-06,0.9,2123
ARIMA regression,2021-10-23,BE,2,2021-11-06,0.95,2137
ARIMA regression,2021-10-23,BE,2,2021-11-06,0.975,2152
ARIMA regression,2021-10-23,BE,2,2021-11-06,0.99,2165
ARIMA regression,2021-10-23,BE,3,2021-11-13,0.01,3131
ARIMA regression,2021-10-23,BE,3,2021-11-13,0.025,3148
ARIMA regression,2021-10-23,BE,3,2021-11-13,0.05,3165
ARIMA regression,2021-10-23,BE,3,2021-11-13,0.1,3180
ARIMA regression,2021-10-23,BE,3,2021-11-13,0.15,3192
ARIMA regression,2021-10-23,BE,3,2021-11-13,0.2,3203
ARIMA regression,2021-10-23,BE,3,2021-11-13,0.25,3209
ARIMA regression,2021-10-23,BE,3,2021-11-13,0.3,3214
ARIMA regression,2021-10-23,BE,3,2021-11-13,0.35,3220
ARIMA regression,2021-10-23,BE,3,2021-11-13,0.4,3226
ARIMA regression,2021-10-23,BE,3,2021-11-13,0.45,3232
ARIMA regression,2021-10-23,BE,3,2021-11-13,0.5,3236
ARIMA regression,2021-10-23,BE,3,2021-11-13,0.55,3242
ARIMA regression,2021-10-23,BE,3,2021-11-13,0.6,3248
ARIMA regression,2021-10-23,BE,3,2021-11-13,0.65,3253
ARIMA regression,2021-10-23,BE,3,2021-11-13,0.7,3260
ARIMA regression,2021-10-23,BE,3,2021-11-13,0.75,3268
ARIMA regression,2021-10-23,BE,3,2021-11-13,0.8,3274
ARIMA regression,2021-10-23,BE,3,2021-11-13,0.85,3283
ARIMA regression,2021-10-23,BE,3,2021-11-13,0.9,3294
ARIMA regression,2021-10-23,BE,3,2021-11-13,0.95,3310
ARIMA regression,2021-10-23,BE,3,2021-11-13,0.975,3323
ARIMA regression,2021-10-23,BE,3,2021-11-13,0.99,3339
ARIMA regression,2021-10-23,BE,4,2021-11-20,0.01,4362
ARIMA regression,2021-10-23,BE,4,2021-11-20,0.025,4379
ARIMA regression,2021-10-23,BE,4,2021-11-20,0.05,4391
ARIMA regression,2021-10-23,BE,4,2021-11-20,0.1,4405
ARIMA regression,2021-10-23,BE,4,2021-11-20,0.15,4414
ARIMA regression,2021-10-23,BE,4,2021-11-20,0.2,4426
ARIMA regression,2021-10-23,BE,4,2021-11-20,0.25,4431
ARIMA regression,2021-10-23,BE,4,2021-11-20,0.3,4438
ARIMA regression,2021-10-23,BE,4,2021-11-20,0.35,4444
ARIMA regression,2021-10-23,BE,4,2021-11-20,0.4,4450
ARIMA regression,2021-10-23,BE,4,2021-11-20,0.45,4456
ARIMA regression,2021-10-23,BE,4,2021-11-20,0.5,4461
ARIMA regression,2021-10-23,BE,4,2021-11-20,0.55,4465
ARIMA regression,2021-10-23,BE,4,2021-11-20,0.6,4471
ARIMA regression,2021-10-23,BE,4,2021-11-20,0.65,4477
ARIMA regression,2021-10-23,BE,4,2021-11-20,0.7,4483
ARIMA regression,2021-10-23,BE,4,2021-11-20,0.75,4489
ARIMA regression,2021-10-23,BE,4,2021-11-20,0.8,4497
ARIMA regression,2021-10-23,BE,4,2021-11-20,0.85,4506
ARIMA regression,2021-10-23,BE,4,2021-11-20,0.9,4517
ARIMA regression,2021-10-23,BE,4,2021-11-20,0.95,4535
ARIMA regression,2021-10-23,BE,4,2021-11-20,0.975,4548
ARIMA regression,2021-10-23,BE,4,2021-11-20,0.99,4563
ARIMA regression,2021-10-23,DK,1,2021-10-30,0.01,176
ARIMA regression,2021-10-23,DK,1,2021-10-30,0.025,181
ARIMA regression,2021-10-23,DK,1,2021-10-30,0.05,186
ARIMA regression,2021-10-23,DK,1,2021-10-30,0.1,194
ARIMA regression,2021-10-23,DK,1,2021-10-30,0.15,198
ARIMA regression,2021-10-23,DK,1,2021-10-30,0.2,201
ARIMA regression,2021-10-23,DK,1,2021-10-30,0.25,205
ARIMA regression,2021-10-23,DK,1,2021-10-30,0.3,207
ARIMA regression,2021-10-23,DK,1,2021-10-30,0.35,211
ARIMA regression,2021-10-23,DK,1,2021-10-30,0.4,213
ARIMA regression,2021-10-23,DK,1,2021-10-30,0.45,215
ARIMA regression,2021-10-23,DK,1,2021-10-30,0.5,218
ARIMA regression,2021-10-23,DK,1,2021-10-30,0.55,220
ARIMA regression,2021-10-23,DK,1,2021-10-30,0.6,222
ARIMA regression,2021-10-23,DK,1,2021-10-30,0.65,225
ARIMA regression,2021-10-23,DK,1,2021-10-30,0.7,227
ARIMA regression,2021-10-23,DK,1,2021-10-30,0.75,231
ARIMA regression,2021-10-23,DK,1,2021-10-30,0.8,234
ARIMA regression,2021-10-23,DK,1,2021-10-30,0.85,238
ARIMA regression,2021-10-23,DK,1,2021-10-30,0.9,242
ARIMA regression,2021-10-23,DK,1,2021-10-30,0.95,250
ARIMA regression,2021-10-23,DK,1,2021-10-30,0.975,254
ARIMA regression,2021-10-23,DK,1,2021-10-30,0.99,257
ARIMA regression,2021-10-23,DK,2,2021-11-06,0.01,216
ARIMA regression,2021-10-23,DK,2,2021-11-06,0.025,223
ARIMA regression,2021-10-23,DK,2,2021-11-06,0.05,229
ARIMA regression,2021-10-23,DK,2,2021-11-06,0.1,236
ARIMA regression,2021-10-23,DK,2,2021-11-06,0.15,240
ARIMA regression,2021-10-23,DK,2,2021-11-06,0.2,244
ARIMA regression,2021-10-23,DK,2,2021-11-06,0.25,247
ARIMA regression,2021-10-23,DK,2,2021-11-06,0.3,250
ARIMA regression,2021-10-23,DK,2,2021-11-06,0.35,253
ARIMA regression,2021-10-23,DK,2,2021-11-06,0.4,256
ARIMA regression,2021-10-23,DK,2,2021-11-06,0.45,258
ARIMA regression,2021-10-23,DK,2,2021-11-06,0.5,260
ARIMA regression,2021-10-23,DK,2,2021-11-06,0.55,262
ARIMA regression,2021-10-23,DK,2,2021-11-06,0.6,265
ARIMA regression,2021-10-23,DK,2,2021-11-06,0.65,268
ARIMA regression,2021-10-23,DK,2,2021-11-06,0.7,270
ARIMA regression,2021-10-23,DK,2,2021-11-06,0.75,273
ARIMA regression,2021-10-23,DK,2,2021-11-06,0.8,277
ARIMA regression,2021-10-23,DK,2,2021-11-06,0.85,281
ARIMA regression,2021-10-23,DK,2,2021-11-06,0.9,286
ARIMA regression,2021-10-23,DK,2,2021-11-06,0.95,292
ARIMA regression,2021-10-23,DK,2,2021-11-06,0.975,297
ARIMA regression,2021-10-23,DK,2,2021-11-06,0.99,304
ARIMA regression,2021-10-23,DK,3,2021-11-13,0.01,302
ARIMA regression,2021-10-23,DK,3,2021-11-13,0.025,307
ARIMA regression,2021-10-23,DK,3,2021-11-13,0.05,313
ARIMA regression,2021-10-23,DK,3,2021-11-13,0.1,320
ARIMA regression,2021-10-23,DK,3,2021-11-13,0.15,325
