model,forecast_from,id,horizon,date_horizon,quantile,value
ARIMA regression,2021-11-13,BE,1,2021-11-27,0.01,2486
ARIMA regression,2021-11-13,BE,1,2021-11-27,0.025,2548
ARIMA regression,2021-11-13,BE,1,2021-11-27,0.05,2580
ARIMA regression,2021-11-13,BE,1,2021-11-27,0.1,2612
ARIMA regression,2021-11-13,BE,1,2021-11-27,0.15,2640
ARIMA regression,2021-11-13,BE,1,2021-11-27,0.2,2664
ARIMA regression,2021-11-13,BE,1,2021-11-27,0.25,2684
ARIMA regression,2021-11-13,BE,1,2021-11-27,0.3,2697
ARIMA regression,2021-11-13,BE,1,2021-11-27,0.35,2714
ARIMA regression,2021-11-13,BE,1,2021-11-27,0.4,2729
ARIMA regression,2021-11-13,BE,1,2021-11-27,0.45,2744
ARIMA regression,2021-11-13,BE,1,2021-11-27,0.5,2759
ARIMA regression,2021-11-13,BE,1,2021-11-27,0.55,2777
ARIMA regression,2021-11-13,BE,1,2021-11-27,0.6,2792
ARIMA regression,2021-11-13,BE,1,2021-11-27,0.65,2806
ARIMA regression,2021-11-13,BE,1,2021-11-27,0.7,2825
ARIMA regression,2021-11-13,BE,1,2021-11-27,0.75,2843
ARIMA regression,2021-11-13,BE,1,2021-11-27,0.8,2863
ARIMA regression,2021-11-13,BE,1,2021-11-27,0.85,2882
ARIMA regression,2021-11-13,BE,1,2021-11-27,0.9,2913
ARIMA regression,2021-11-13,BE,1,2021-11-27,0.95,2948
ARIMA regression,2021-11-13,BE,1,2021-11-27,0.975,2983
ARIMA regression,2021-11-13,BE,1,2021-11-27,0.99,3015
ARIMA regression,2021-11-13,BE,2,2021-12-04,0.01,2933
ARIMA regression,2021-11-13,BE,2,2021-12-04,0.025,2971
ARIMA regression,2021-11-13,BE,2,2021-12-04,0.05,3004
ARIMA regression,2021-11-13,BE,2,2021-12-04,0.1,3051
ARIMA regression,2021-11-13,BE,2,2021-12-04,0.15,3075
ARIMA regression,2021-11-13,BE,2,2021-12-04,0.2,3098
ARIMA regression,2021-11-13,BE,2,2021-12-04,0.25,3113
ARIMA regression,2021-11-13,BE,2,2021-12-04,0.3,3132
ARIMA regression,2021-11-13,BE,2,2021-12-04,0.35,3150
ARIMA regression,2021-11-13,BE,2,2021-12-04,0.4,3165
ARIMA regression,2021-11-13,BE,2,2021-12-04,0.45,3181
ARIMA regression,2021-11-13,BE,2,2021-12-04,0.5,3196
ARIMA regression,2021-11-13,BE,2,2021-12-04,0.55,3210
ARIMA regression,2021-11-13,BE,2,2021-12-04,0.6,3225
