model,forecast_from,id,horizon,date_horizon,quantile,value
Time series ensemble,2021-11-27,BE,1,2021-12-04,0.01,1432
Time series ensemble,2021-11-27,BE,1,2021-12-04,0.025,1537
Time series ensemble,2021-11-27,BE,1,2021-12-04,0.05,1635
Time series ensemble,2021-11-27,BE,1,2021-12-04,0.1,1760
Time series ensemble,2021-11-27,BE,1,2021-12-04,0.15,1861
Time series ensemble,2021-11-27,BE,1,2021-12-04,0.2,1945
Time series ensemble,2021-11-27,BE,1,2021-12-04,0.25,2000
Time series ensemble,2021-11-27,BE,1,2021-12-04,0.3,2055
Time series ensemble,2021-11-27,BE,1,2021-12-04,0.35,2099
Time series ensemble,2021-11-27,BE,1,2021-12-04,0.4,2162
Time series ensemble,2021-11-27,BE,1,2021-12-04,0.45,2196
Time series ensemble,2021-11-27,BE,1,2021-12-04,0.5,2251
Time series ensemble,2021-11-27,BE,1,2021-12-04,0.55,2302
Time series ensemble,2021-11-27,BE,1,2021-12-04,0.6,2349
Time series ensemble,2021-11-27,BE,1,2021-12-04,0.65,2410
Time series ensemble,2021-11-27,BE,1,2021-12-04,0.7,2464
Time series ensemble,2021-11-27,BE,1,2021-12-04,0.75,2523
Time series ensemble,2021-11-27,BE,1,2021-12-04,0.8,2597
Time series ensemble,2021-11-27,BE,1,2021-12-04,0.85,2671
Time series ensemble,2021-11-27,BE,1,2021-12-04,0.9,2782
Time series ensemble,2021-11-27,BE,1,2021-12-04,0.95,2878
Time series ensemble,2021-11-27,BE,1,2021-12-04,0.975,2971
Time series ensemble,2021-11-27,BE,1,2021-12-04,0.99,3063
Time series ensemble,2021-11-27,BE,2,2021-12-11,0.01,1084
Time series ensemble,2021-11-27,BE,2,2021-12-11,0.025,1319
Time series ensemble,2021-11-27,BE,2,2021-12-11,0.05,1527
Time series ensemble,2021-11-27,BE,2,2021-12-11,0.1,1705
Time series ensemble,2021-11-27,BE,2,2021-12-11,0.15,1813
Time series ensemble,2021-11-27,BE,2,2021-12-11,0.2,1906
Time series ensemble,2021-11-27,BE,2,2021-12-11,0.25,2014
Time series ensemble,2021-11-27,BE,2,2021-12-11,0.3,2090
Time series ensemble,2021-11-27,BE,2,2021-12-11,0.35,2161
Time series ensemble,2021-11-27,BE,2,2021-12-11,0.4,2236
Time series ensemble,2021-11-27,BE,2,2021-12-11,0.45,2303
Time series ensemble,2021-11-27,BE,2,2021-12-11,0.5,2352
Time series ensemble,2021-11-27,BE,2,2021-12-11,0.55,2415
Time series ensemble,2021-11-27,BE,2,2021-12-11,0.6,2493
Time series ensemble,2021-11-27,BE,2,2021-12-11,0.65,2559
Time series ensemble,2021-11-27,BE,2,2021-12-11,0.7,2617
Time series ensemble,2021-11-27,BE,2,2021-12-11,0.75,2683
Time series ensemble,2021-11-27,BE,2,2021-12-11,0.8,2780
Time series ensemble,2021-11-27,BE,2,2021-12-11,0.85,2909
Time series ensemble,2021-11-27,BE,2,2021-12-11,0.9,3035
Time series ensemble,2021-11-27,BE,2,2021-12-11,0.95,3228
Time series ensemble,2021-11-27,BE,2,2021-12-11,0.975,3364
Time series ensemble,2021-11-27,BE,2,2021-12-11,0.99,3538
