forecast_date,target,target_end_date,location,type,quantile,value
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.75,75
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.8,77
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.85,80
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.9,84
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.95,90
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.975,95
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.99,101
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.01,25
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.025,30
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.05,36
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.1,42
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.15,47
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.2,50
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.25,53
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.3,56
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.35,59
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.4,60
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.45,62
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.5,64
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.55,67
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.6,68
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.65,70
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.7,73
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.75,77
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.8,80
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.85,83
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.9,87
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.95,94
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.975,99
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.99,105
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.01,20
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.025,26
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.05,33
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.1,40
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.15,44
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.2,48
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.25,52
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.3,55
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.35,57
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.4,59
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.45,62
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.5,64
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.55,66
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.6,69
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.65,71
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.7,74
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.75,77
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.8,80
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.85,85
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.9,90
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.95,97
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.975,103
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.99,111
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.01,22
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.025,29
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.05,34
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.1,40
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.15,44
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.2,48
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.25,51
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.3,54
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.35,57
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.4,60
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.45,63
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.5,65
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.55,67
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.6,70
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.65,73
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.7,76
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.75,79
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.8,82
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.85,86
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.9,92
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.95,99
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.975,104
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.99,112
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.01,150
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.025,169
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.05,182
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.1,195
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.15,204
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.2,212
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.25,219
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.3,226
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.35,233
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.4,239
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.45,243
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.5,250
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.55,256
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.6,261
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.65,266
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.7,272
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.75,278
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.8,286
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.85,294
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.9,301
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.95,318
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.975,331
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.99,347
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.01,79
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.025,94
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.05,115
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.1,137
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.15,154
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.2,168
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.25,183
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.3,195
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.35,204
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.4,215
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.45,226
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.5,234
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.55,243
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.6,254
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.65,264
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.7,273
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.75,283
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.8,294
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.85,308
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.9,327
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.95,358
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.975,378
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.99,406
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.01,0
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.025,22
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.05,54
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.1,86
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.15,114
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.2,130
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.25,152
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.3,166
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.35,181
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.4,198
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.45,210
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.5,221
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.55,234
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.6,250
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.65,262
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.7,276
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.75,293
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.8,310
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.85,329
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.9,354
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.95,394
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.975,426
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.99,468
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.01,0
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.025,0
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.05,0
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.1,22
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.15,55
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.2,81
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.25,101
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.3,125
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.35,148
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.4,164
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.45,180
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.5,196
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.55,214
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.6,231
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.65,245
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.7,264
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.75,281
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.8,304
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.85,336
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.9,364
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.95,419
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.975,473
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.99,500
2021-10-10,1 wk ahead inc hosp,2021-10-16,BE,point,NA,409
2021-10-10,2 wk ahead inc hosp,2021-10-23,BE,point,NA,411
2021-10-10,3 wk ahead inc hosp,2021-10-30,BE,point,NA,409
2021-10-10,4 wk ahead inc hosp,2021-11-06,BE,point,NA,410
2021-10-10,1 wk ahead inc hosp,2021-10-16,DK,point,NA,87
2021-10-10,2 wk ahead inc hosp,2021-10-23,DK,point,NA,86
2021-10-10,3 wk ahead inc hosp,2021-10-30,DK,point,NA,86
2021-10-10,4 wk ahead inc hosp,2021-11-06,DK,point,NA,87
2021-10-10,1 wk ahead inc hosp,2021-10-16,EE,point,NA,216
2021-10-10,2 wk ahead inc hosp,2021-10-23,EE,point,NA,223
2021-10-10,3 wk ahead inc hosp,2021-10-30,EE,point,NA,227
2021-10-10,4 wk ahead inc hosp,2021-11-06,EE,point,NA,240
2021-10-10,1 wk ahead inc hosp,2021-10-16,ES,point,NA,533
2021-10-10,2 wk ahead inc hosp,2021-10-23,ES,point,NA,510
2021-10-10,3 wk ahead inc hosp,2021-10-30,ES,point,NA,561
2021-10-10,4 wk ahead inc hosp,2021-11-06,ES,point,NA,560
2021-10-10,1 wk ahead inc hosp,2021-10-16,FR,point,NA,1151
2021-10-10,2 wk ahead inc hosp,2021-10-23,FR,point,NA,901
2021-10-10,3 wk ahead inc hosp,2021-10-30,FR,point,NA,665
2021-10-10,4 wk ahead inc hosp,2021-11-06,FR,point,NA,489
2021-10-10,1 wk ahead inc hosp,2021-10-16,HR,point,NA,657
2021-10-10,2 wk ahead inc hosp,2021-10-23,HR,point,NA,670
2021-10-10,3 wk ahead inc hosp,2021-10-30,HR,point,NA,687
2021-10-10,4 wk ahead inc hosp,2021-11-06,HR,point,NA,716
2021-10-10,1 wk ahead inc hosp,2021-10-16,IE,point,NA,291
2021-10-10,2 wk ahead inc hosp,2021-10-23,IE,point,NA,289
2021-10-10,3 wk ahead inc hosp,2021-10-30,IE,point,NA,287
2021-10-10,4 wk ahead inc hosp,2021-11-06,IE,point,NA,286
2021-10-10,1 wk ahead inc hosp,2021-10-16,NL,point,NA,293
2021-10-10,2 wk ahead inc hosp,2021-10-23,NL,point,NA,295
2021-10-10,3 wk ahead inc hosp,2021-10-30,NL,point,NA,294
2021-10-10,4 wk ahead inc hosp,2021-11-06,NL,point,NA,295
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,point,NA,65
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,point,NA,64
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,point,NA,64
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,point,NA,65
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,point,NA,250
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,point,NA,234
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,point,NA,221
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,point,NA,196
