forecast_date,target,target_end_date,location,type,quantile,value
2021-10-10,2 wk ahead inc hosp,2021-10-23,NL,quantile,0.55,368
2021-10-10,2 wk ahead inc hosp,2021-10-23,NL,quantile,0.6,374
2021-10-10,2 wk ahead inc hosp,2021-10-23,NL,quantile,0.65,381
2021-10-10,2 wk ahead inc hosp,2021-10-23,NL,quantile,0.7,387
2021-10-10,2 wk ahead inc hosp,2021-10-23,NL,quantile,0.75,394
2021-10-10,2 wk ahead inc hosp,2021-10-23,NL,quantile,0.8,403
2021-10-10,2 wk ahead inc hosp,2021-10-23,NL,quantile,0.85,414
2021-10-10,2 wk ahead inc hosp,2021-10-23,NL,quantile,0.9,425
2021-10-10,2 wk ahead inc hosp,2021-10-23,NL,quantile,0.95,447
2021-10-10,2 wk ahead inc hosp,2021-10-23,NL,quantile,0.975,472
2021-10-10,2 wk ahead inc hosp,2021-10-23,NL,quantile,0.99,491
2021-10-10,3 wk ahead inc hosp,2021-10-30,NL,quantile,0.01,289
2021-10-10,3 wk ahead inc hosp,2021-10-30,NL,quantile,0.025,316
2021-10-10,3 wk ahead inc hosp,2021-10-30,NL,quantile,0.05,335
2021-10-10,3 wk ahead inc hosp,2021-10-30,NL,quantile,0.1,350
2021-10-10,3 wk ahead inc hosp,2021-10-30,NL,quantile,0.15,363
2021-10-10,3 wk ahead inc hosp,2021-10-30,NL,quantile,0.2,375
2021-10-10,3 wk ahead inc hosp,2021-10-30,NL,quantile,0.25,384
2021-10-10,3 wk ahead inc hosp,2021-10-30,NL,quantile,0.3,392
2021-10-10,3 wk ahead inc hosp,2021-10-30,NL,quantile,0.35,399
2021-10-10,3 wk ahead inc hosp,2021-10-30,NL,quantile,0.4,406
2021-10-10,3 wk ahead inc hosp,2021-10-30,NL,quantile,0.45,413
2021-10-10,3 wk ahead inc hosp,2021-10-30,NL,quantile,0.5,420
2021-10-10,3 wk ahead inc hosp,2021-10-30,NL,quantile,0.55,426
2021-10-10,3 wk ahead inc hosp,2021-10-30,NL,quantile,0.6,434
2021-10-10,3 wk ahead inc hosp,2021-10-30,NL,quantile,0.65,442
2021-10-10,3 wk ahead inc hosp,2021-10-30,NL,quantile,0.7,448
2021-10-10,3 wk ahead inc hosp,2021-10-30,NL,quantile,0.75,456
2021-10-10,3 wk ahead inc hosp,2021-10-30,NL,quantile,0.8,465
2021-10-10,3 wk ahead inc hosp,2021-10-30,NL,quantile,0.85,477
2021-10-10,3 wk ahead inc hosp,2021-10-30,NL,quantile,0.9,488
2021-10-10,3 wk ahead inc hosp,2021-10-30,NL,quantile,0.95,513
2021-10-10,3 wk ahead inc hosp,2021-10-30,NL,quantile,0.975,532
2021-10-10,3 wk ahead inc hosp,2021-10-30,NL,quantile,0.99,554
2021-10-10,4 wk ahead inc hosp,2021-11-06,NL,quantile,0.01,321
2021-10-10,4 wk ahead inc hosp,2021-11-06,NL,quantile,0.025,341
2021-10-10,4 wk ahead inc hosp,2021-11-06,NL,quantile,0.05,360
2021-10-10,4 wk ahead inc hosp,2021-11-06,NL,quantile,0.1,379
2021-10-10,4 wk ahead inc hosp,2021-11-06,NL,quantile,0.15,397
2021-10-10,4 wk ahead inc hosp,2021-11-06,NL,quantile,0.2,406
2021-10-10,4 wk ahead inc hosp,2021-11-06,NL,quantile,0.25,414
2021-10-10,4 wk ahead inc hosp,2021-11-06,NL,quantile,0.3,421
2021-10-10,4 wk ahead inc hosp,2021-11-06,NL,quantile,0.35,429
2021-10-10,4 wk ahead inc hosp,2021-11-06,NL,quantile,0.4,435
2021-10-10,4 wk ahead inc hosp,2021-11-06,NL,quantile,0.45,443
2021-10-10,4 wk ahead inc hosp,2021-11-06,NL,quantile,0.5,451
2021-10-10,4 wk ahead inc hosp,2021-11-06,NL,quantile,0.55,457
2021-10-10,4 wk ahead inc hosp,2021-11-06,NL,quantile,0.6,464
2021-10-10,4 wk ahead inc hosp,2021-11-06,NL,quantile,0.65,471
2021-10-10,4 wk ahead inc hosp,2021-11-06,NL,quantile,0.7,479
2021-10-10,4 wk ahead inc hosp,2021-11-06,NL,quantile,0.75,486
2021-10-10,4 wk ahead inc hosp,2021-11-06,NL,quantile,0.8,494
2021-10-10,4 wk ahead inc hosp,2021-11-06,NL,quantile,0.85,505
2021-10-10,4 wk ahead inc hosp,2021-11-06,NL,quantile,0.9,517
2021-10-10,4 wk ahead inc hosp,2021-11-06,NL,quantile,0.95,534
2021-10-10,4 wk ahead inc hosp,2021-11-06,NL,quantile,0.975,549
2021-10-10,4 wk ahead inc hosp,2021-11-06,NL,quantile,0.99,574
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.01,36
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.025,39
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.05,41
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.1,44
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.15,45
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.2,47
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.25,48
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.3,49
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.35,49
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.4,50
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.45,51
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.5,52
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.55,52
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.6,53
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.65,54
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.7,55
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.75,56
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.8,56
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.85,58
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.9,59
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.95,61
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.975,62
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,quantile,0.99,64
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.01,36
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.025,37
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.05,39
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.1,41
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.15,42
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.2,44
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.25,45
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.3,46
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.35,47
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.4,47
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.45,48
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.5,49
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.55,50
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.6,51
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.65,51
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.7,52
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.75,53
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.8,54
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.85,55
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.9,57
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.95,59
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.975,61
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,quantile,0.99,63
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.01,32
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.025,34
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.05,36
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.1,38
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.15,40
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.2,41
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.25,42
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.3,42
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.35,43
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.4,45
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.45,45
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.5,46
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.55,47
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.6,48
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.65,48
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.7,49
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.75,50
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.8,51
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.85,52
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.9,53
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.95,55
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.975,57
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,quantile,0.99,59
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.01,29
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.025,32
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.05,34
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.1,36
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.15,37
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.2,39
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.25,40
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.3,41
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.35,42
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.4,42
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.45,43
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.5,44
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.55,45
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.6,45
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.65,46
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.7,47
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.75,48
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.8,49
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.85,50
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.9,52
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.95,54
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.975,56
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,quantile,0.99,57
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.01,171
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.025,182
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.05,195
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.1,207
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.15,216
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.2,224
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.25,230
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.3,235
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.35,241
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.4,244
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.45,250
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.5,255
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.55,260
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.6,265
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.65,270
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.7,275
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.75,281
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.8,287
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.85,296
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.9,307
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.95,316
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.975,327
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,quantile,0.99,345
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.01,162
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.025,175
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.05,185
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.1,200
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.15,208
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.2,215
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.25,221
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.3,226
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.35,232
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.4,236
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.45,240
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.5,245
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.55,251
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.6,256
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.65,261
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.7,267
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.75,272
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.8,280
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.85,288
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.9,297
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.95,309
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.975,321
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,quantile,0.99,332
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.01,150
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.025,162
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.05,171
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.1,183
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.15,192
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.2,200
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.25,206
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.3,211
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.35,216
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.4,220
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.45,225
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.5,230
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.55,235
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.6,239
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.65,245
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.7,250
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.75,257
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.8,263
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.85,270
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.9,279
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.95,294
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.975,304
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,quantile,0.99,314
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.01,129
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.025,139
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.05,151
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.1,163
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.15,172
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.2,179
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.25,185
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.3,190
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.35,196
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.4,200
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.45,206
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.5,212
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.55,216
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.6,221
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.65,225
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.7,230
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.75,237
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.8,243
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.85,250
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.9,258
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.95,272
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.975,285
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,quantile,0.99,301
2021-10-10,1 wk ahead inc hosp,2021-10-16,BE,point,NA,422
2021-10-10,2 wk ahead inc hosp,2021-10-23,BE,point,NA,411
2021-10-10,3 wk ahead inc hosp,2021-10-30,BE,point,NA,416
2021-10-10,4 wk ahead inc hosp,2021-11-06,BE,point,NA,415
2021-10-10,1 wk ahead inc hosp,2021-10-16,DK,point,NA,104
2021-10-10,2 wk ahead inc hosp,2021-10-23,DK,point,NA,120
2021-10-10,3 wk ahead inc hosp,2021-10-30,DK,point,NA,137
2021-10-10,4 wk ahead inc hosp,2021-11-06,DK,point,NA,154
2021-10-10,1 wk ahead inc hosp,2021-10-16,EE,point,NA,288
2021-10-10,2 wk ahead inc hosp,2021-10-23,EE,point,NA,336
2021-10-10,3 wk ahead inc hosp,2021-10-30,EE,point,NA,408
2021-10-10,4 wk ahead inc hosp,2021-11-06,EE,point,NA,477
2021-10-10,1 wk ahead inc hosp,2021-10-16,ES,point,NA,476
2021-10-10,2 wk ahead inc hosp,2021-10-23,ES,point,NA,431
2021-10-10,3 wk ahead inc hosp,2021-10-30,ES,point,NA,383
2021-10-10,4 wk ahead inc hosp,2021-11-06,ES,point,NA,352
2021-10-10,1 wk ahead inc hosp,2021-10-16,FR,point,NA,1076
2021-10-10,2 wk ahead inc hosp,2021-10-23,FR,point,NA,899
2021-10-10,3 wk ahead inc hosp,2021-10-30,FR,point,NA,749
2021-10-10,4 wk ahead inc hosp,2021-11-06,FR,point,NA,638
2021-10-10,1 wk ahead inc hosp,2021-10-16,HR,point,NA,624
2021-10-10,2 wk ahead inc hosp,2021-10-23,HR,point,NA,653
2021-10-10,3 wk ahead inc hosp,2021-10-30,HR,point,NA,676
2021-10-10,4 wk ahead inc hosp,2021-11-06,HR,point,NA,709
2021-10-10,1 wk ahead inc hosp,2021-10-16,IE,point,NA,272
2021-10-10,2 wk ahead inc hosp,2021-10-23,IE,point,NA,269
2021-10-10,3 wk ahead inc hosp,2021-10-30,IE,point,NA,267
2021-10-10,4 wk ahead inc hosp,2021-11-06,IE,point,NA,266
2021-10-10,1 wk ahead inc hosp,2021-10-16,NL,point,NA,326
2021-10-10,2 wk ahead inc hosp,2021-10-23,NL,point,NA,361
2021-10-10,3 wk ahead inc hosp,2021-10-30,NL,point,NA,420
2021-10-10,4 wk ahead inc hosp,2021-11-06,NL,point,NA,451
2021-10-10,1 wk ahead inc hosp,2021-10-16,NO,point,NA,52
2021-10-10,2 wk ahead inc hosp,2021-10-23,NO,point,NA,49
2021-10-10,3 wk ahead inc hosp,2021-10-30,NO,point,NA,46
2021-10-10,4 wk ahead inc hosp,2021-11-06,NO,point,NA,44
2021-10-10,1 wk ahead inc hosp,2021-10-16,SI,point,NA,255
2021-10-10,2 wk ahead inc hosp,2021-10-23,SI,point,NA,245
2021-10-10,3 wk ahead inc hosp,2021-10-30,SI,point,NA,230
2021-10-10,4 wk ahead inc hosp,2021-11-06,SI,point,NA,212
