model,forecast_from,id,horizon,date_horizon,quantile,value
Case-convolution,2021-09-25,BE,7,2021-10-02,0.01,231
Case-convolution,2021-09-25,BE,7,2021-10-02,0.025,263
Case-convolution,2021-09-25,BE,7,2021-10-02,0.05,286
Case-convolution,2021-09-25,BE,7,2021-10-02,0.1,327
Case-convolution,2021-09-25,BE,7,2021-10-02,0.15,346
Case-convolution,2021-09-25,BE,7,2021-10-02,0.2,362
Case-convolution,2021-09-25,BE,7,2021-10-02,0.25,375
Case-convolution,2021-09-25,BE,7,2021-10-02,0.3,385
Case-convolution,2021-09-25,BE,7,2021-10-02,0.35,393
Case-convolution,2021-09-25,BE,7,2021-10-02,0.4,403
Case-convolution,2021-09-25,BE,7,2021-10-02,0.45,412
Case-convolution,2021-09-25,BE,7,2021-10-02,0.5,424
Case-convolution,2021-09-25,BE,7,2021-10-02,0.55,432
Case-convolution,2021-09-25,BE,7,2021-10-02,0.6,443
Case-convolution,2021-09-25,BE,7,2021-10-02,0.65,454
Case-convolution,2021-09-25,BE,7,2021-10-02,0.7,464
Case-convolution,2021-09-25,BE,7,2021-10-02,0.75,478
Case-convolution,2021-09-25,BE,7,2021-10-02,0.8,489
Case-convolution,2021-09-25,BE,7,2021-10-02,0.85,513
Case-convolution,2021-09-25,BE,7,2021-10-02,0.9,546
Case-convolution,2021-09-25,BE,7,2021-10-02,0.95,596
Case-convolution,2021-09-25,BE,7,2021-10-02,0.975,664
Case-convolution,2021-09-25,BE,7,2021-10-02,0.99,720
Case-convolution,2021-09-25,BE,14,2021-10-09,0.01,211
Case-convolution,2021-09-25,BE,14,2021-10-09,0.025,260
Case-convolution,2021-09-25,BE,14,2021-10-09,0.05,286
Case-convolution,2021-09-25,BE,14,2021-10-09,0.1,316
Case-convolution,2021-09-25,BE,14,2021-10-09,0.15,336
Case-convolution,2021-09-25,BE,14,2021-10-09,0.2,355
Case-convolution,2021-09-25,BE,14,2021-10-09,0.25,366
Case-convolution,2021-09-25,BE,14,2021-10-09,0.3,378
Case-convolution,2021-09-25,BE,14,2021-10-09,0.35,391
Case-convolution,2021-09-25,BE,14,2021-10-09,0.4,403
Case-convolution,2021-09-25,BE,14,2021-10-09,0.45,413
Case-convolution,2021-09-25,BE,14,2021-10-09,0.5,425
Case-convolution,2021-09-25,BE,14,2021-10-09,0.55,434
Case-convolution,2021-09-25,BE,14,2021-10-09,0.6,445
Case-convolution,2021-09-25,BE,14,2021-10-09,0.65,458
Case-convolution,2021-09-25,BE,14,2021-10-09,0.7,467
Case-convolution,2021-09-25,BE,14,2021-10-09,0.75,481
Case-convolution,2021-09-25,BE,14,2021-10-09,0.8,501
Case-convolution,2021-09-25,BE,14,2021-10-09,0.85,524
Case-convolution,2021-09-25,BE,14,2021-10-09,0.9,558
Case-convolution,2021-09-25,BE,14,2021-10-09,0.95,591
Case-convolution,2021-09-25,BE,14,2021-10-09,0.975,646
Case-convolution,2021-09-25,BE,14,2021-10-09,0.99,695
Case-convolution,2021-09-25,BE,21,2021-10-16,0.01,196
Case-convolution,2021-09-25,BE,21,2021-10-16,0.025,232
Case-convolution,2021-09-25,BE,21,2021-10-16,0.05,271
Case-convolution,2021-09-25,BE,21,2021-10-16,0.1,301
Case-convolution,2021-09-25,BE,21,2021-10-16,0.15,320
Case-convolution,2021-09-25,BE,21,2021-10-16,0.2,335
Case-convolution,2021-09-25,BE,21,2021-10-16,0.25,352
Case-convolution,2021-09-25,BE,21,2021-10-16,0.3,364
Case-convolution,2021-09-25,BE,21,2021-10-16,0.35,377
Case-convolution,2021-09-25,BE,21,2021-10-16,0.4,394
Case-convolution,2021-09-25,BE,21,2021-10-16,0.45,408
Case-convolution,2021-09-25,BE,21,2021-10-16,0.5,419
Case-convolution,2021-09-25,BE,21,2021-10-16,0.55,434
Case-convolution,2021-09-25,BE,21,2021-10-16,0.6,448
Case-convolution,2021-09-25,BE,21,2021-10-16,0.65,462
Case-convolution,2021-09-25,BE,21,2021-10-16,0.7,476
Case-convolution,2021-09-25,BE,21,2021-10-16,0.75,492
Case-convolution,2021-09-25,BE,21,2021-10-16,0.8,513
Case-convolution,2021-09-25,BE,21,2021-10-16,0.85,538
Case-convolution,2021-09-25,BE,21,2021-10-16,0.9,572
Case-convolution,2021-09-25,BE,21,2021-10-16,0.95,629
Case-convolution,2021-09-25,BE,21,2021-10-16,0.975,669
Case-convolution,2021-09-25,BE,21,2021-10-16,0.99,717
Case-convolution,2021-09-25,BE,28,2021-10-23,0.01,172
Case-convolution,2021-09-25,BE,28,2021-10-23,0.025,204
Case-convolution,2021-09-25,BE,28,2021-10-23,0.05,238
Case-convolution,2021-09-25,BE,28,2021-10-23,0.1,276
Case-convolution,2021-09-25,BE,28,2021-10-23,0.15,299
Case-convolution,2021-09-25,BE,28,2021-10-23,0.2,320
Case-convolution,2021-09-25,BE,28,2021-10-23,0.25,341
Case-convolution,2021-09-25,BE,28,2021-10-23,0.3,359
Case-convolution,2021-09-25,BE,28,2021-10-23,0.35,374
Case-convolution,2021-09-25,BE,28,2021-10-23,0.4,388
Case-convolution,2021-09-25,BE,28,2021-10-23,0.45,402
Case-convolution,2021-09-25,BE,28,2021-10-23,0.5,416
Case-convolution,2021-09-25,BE,28,2021-10-23,0.55,430
