model,forecast_from,id,horizon,date_horizon,quantile,value
Case-convolution,2021-10-09,BE,1,2021-10-16,0.01,270
Case-convolution,2021-10-09,BE,1,2021-10-16,0.025,299
Case-convolution,2021-10-09,BE,1,2021-10-16,0.05,325
Case-convolution,2021-10-09,BE,1,2021-10-16,0.1,345
Case-convolution,2021-10-09,BE,1,2021-10-16,0.15,359
Case-convolution,2021-10-09,BE,1,2021-10-16,0.2,369
Case-convolution,2021-10-09,BE,1,2021-10-16,0.25,378
Case-convolution,2021-10-09,BE,1,2021-10-16,0.3,388
Case-convolution,2021-10-09,BE,1,2021-10-16,0.35,397
Case-convolution,2021-10-09,BE,1,2021-10-16,0.4,405
Case-convolution,2021-10-09,BE,1,2021-10-16,0.45,414
Case-convolution,2021-10-09,BE,1,2021-10-16,0.5,423
Case-convolution,2021-10-09,BE,1,2021-10-16,0.55,430
Case-convolution,2021-10-09,BE,1,2021-10-16,0.6,438
Case-convolution,2021-10-09,BE,1,2021-10-16,0.65,447
Case-convolution,2021-10-09,BE,1,2021-10-16,0.7,455
Case-convolution,2021-10-09,BE,1,2021-10-16,0.75,464
Case-convolution,2021-10-09,BE,1,2021-10-16,0.8,477
Case-convolution,2021-10-09,BE,1,2021-10-16,0.85,494
Case-convolution,2021-10-09,BE,1,2021-10-16,0.9,509
Case-convolution,2021-10-09,BE,1,2021-10-16,0.95,542
Case-convolution,2021-10-09,BE,1,2021-10-16,0.975,586
Case-convolution,2021-10-09,BE,1,2021-10-16,0.99,629
Case-convolution,2021-10-09,BE,2,2021-10-23,0.01,264
Case-convolution,2021-10-09,BE,2,2021-10-23,0.025,290
Case-convolution,2021-10-09,BE,2,2021-10-23,0.05,314
Case-convolution,2021-10-09,BE,2,2021-10-23,0.1,341
Case-convolution,2021-10-09,BE,2,2021-10-23,0.15,353
Case-convolution,2021-10-09,BE,2,2021-10-23,0.2,363
Case-convolution,2021-10-09,BE,2,2021-10-23,0.25,375
Case-convolution,2021-10-09,BE,2,2021-10-23,0.3,387
Case-convolution,2021-10-09,BE,2,2021-10-23,0.35,397
Case-convolution,2021-10-09,BE,2,2021-10-23,0.4,406
Case-convolution,2021-10-09,BE,2,2021-10-23,0.45,416
Case-convolution,2021-10-09,BE,2,2021-10-23,0.5,423
Case-convolution,2021-10-09,BE,2,2021-10-23,0.55,433
Case-convolution,2021-10-09,BE,2,2021-10-23,0.6,443
Case-convolution,2021-10-09,BE,2,2021-10-23,0.65,454
Case-convolution,2021-10-09,BE,2,2021-10-23,0.7,465
Case-convolution,2021-10-09,BE,2,2021-10-23,0.75,479
Case-convolution,2021-10-09,BE,2,2021-10-23,0.8,492
Case-convolution,2021-10-09,BE,2,2021-10-23,0.85,510
Case-convolution,2021-10-09,BE,2,2021-10-23,0.9,535
Case-convolution,2021-10-09,BE,2,2021-10-23,0.95,581
Case-convolution,2021-10-09,BE,2,2021-10-23,0.975,613
Case-convolution,2021-10-09,BE,2,2021-10-23,0.99,684
Case-convolution,2021-10-09,BE,3,2021-10-30,0.01,230
Case-convolution,2021-10-09,BE,3,2021-10-30,0.025,256
Case-convolution,2021-10-09,BE,3,2021-10-30,0.05,282
Case-convolution,2021-10-09,BE,3,2021-10-30,0.1,309
Case-convolution,2021-10-09,BE,3,2021-10-30,0.15,335
Case-convolution,2021-10-09,BE,3,2021-10-30,0.2,354
Case-convolution,2021-10-09,BE,3,2021-10-30,0.25,367
Case-convolution,2021-10-09,BE,3,2021-10-30,0.3,381
Case-convolution,2021-10-09,BE,3,2021-10-30,0.35,395
Case-convolution,2021-10-09,BE,3,2021-10-30,0.4,408
Case-convolution,2021-10-09,BE,3,2021-10-30,0.45,419
Case-convolution,2021-10-09,BE,3,2021-10-30,0.5,430
Case-convolution,2021-10-09,BE,3,2021-10-30,0.55,441
Case-convolution,2021-10-09,BE,3,2021-10-30,0.6,455
Case-convolution,2021-10-09,BE,3,2021-10-30,0.65,468
Case-convolution,2021-10-09,BE,3,2021-10-30,0.7,484
Case-convolution,2021-10-09,BE,3,2021-10-30,0.75,500
Case-convolution,2021-10-09,BE,3,2021-10-30,0.8,516
Case-convolution,2021-10-09,BE,3,2021-10-30,0.85,536
Case-convolution,2021-10-09,BE,3,2021-10-30,0.9,570
Case-convolution,2021-10-09,BE,3,2021-10-30,0.95,610
Case-convolution,2021-10-09,BE,3,2021-10-30,0.975,649
Case-convolution,2021-10-09,BE,3,2021-10-30,0.99,720
Case-convolution,2021-10-09,BE,4,2021-11-06,0.01,194
Case-convolution,2021-10-09,BE,4,2021-11-06,0.025,241
Case-convolution,2021-10-09,BE,4,2021-11-06,0.05,274
Case-convolution,2021-10-09,BE,4,2021-11-06,0.1,296
Case-convolution,2021-10-09,BE,4,2021-11-06,0.15,316
Case-convolution,2021-10-09,BE,4,2021-11-06,0.2,332
Case-convolution,2021-10-09,BE,4,2021-11-06,0.25,353
Case-convolution,2021-10-09,BE,4,2021-11-06,0.3,371
Case-convolution,2021-10-09,BE,4,2021-11-06,0.35,384
Case-convolution,2021-10-09,BE,4,2021-11-06,0.4,396
Case-convolution,2021-10-09,BE,4,2021-11-06,0.45,412
Case-convolution,2021-10-09,BE,4,2021-11-06,0.5,425
Case-convolution,2021-10-09,BE,4,2021-11-06,0.55,440
Case-convolution,2021-10-09,BE,4,2021-11-06,0.6,453
Case-convolution,2021-10-09,BE,4,2021-11-06,0.65,471
Case-convolution,2021-10-09,BE,4,2021-11-06,0.7,489
Case-convolution,2021-10-09,BE,4,2021-11-06,0.75,507
Case-convolution,2021-10-09,BE,4,2021-11-06,0.8,530
Case-convolution,2021-10-09,BE,4,2021-11-06,0.85,561
Case-convolution,2021-10-09,BE,4,2021-11-06,0.9,599
Case-convolution,2021-10-09,BE,4,2021-11-06,0.95,654
Case-convolution,2021-10-09,BE,4,2021-11-06,0.975,716
Case-convolution,2021-10-09,BE,4,2021-11-06,0.99,819
Case-convolution,2021-10-09,DK,1,2021-10-16,0.01,25
Case-convolution,2021-10-09,DK,1,2021-10-16,0.025,34
Case-convolution,2021-10-09,DK,1,2021-10-16,0.05,43
Case-convolution,2021-10-09,DK,1,2021-10-16,0.1,51
Case-convolution,2021-10-09,DK,1,2021-10-16,0.15,57
Case-convolution,2021-10-09,DK,1,2021-10-16,0.2,62
Case-convolution,2021-10-09,DK,1,2021-10-16,0.25,66
Case-convolution,2021-10-09,DK,1,2021-10-16,0.3,69
Case-convolution,2021-10-09,DK,1,2021-10-16,0.35,73
Case-convolution,2021-10-09,DK,1,2021-10-16,0.4,76
Case-convolution,2021-10-09,DK,1,2021-10-16,0.45,79
Case-convolution,2021-10-09,DK,1,2021-10-16,0.5,82
Case-convolution,2021-10-09,DK,1,2021-10-16,0.55,85
Case-convolution,2021-10-09,DK,1,2021-10-16,0.6,89
Case-convolution,2021-10-09,DK,1,2021-10-16,0.65,93
Case-convolution,2021-10-09,DK,1,2021-10-16,0.7,97
Case-convolution,2021-10-09,DK,1,2021-10-16,0.75,102
Case-convolution,2021-10-09,DK,1,2021-10-16,0.8,108
Case-convolution,2021-10-09,DK,1,2021-10-16,0.85,115
Case-convolution,2021-10-09,DK,1,2021-10-16,0.9,124
Case-convolution,2021-10-09,DK,1,2021-10-16,0.95,142
Case-convolution,2021-10-09,DK,1,2021-10-16,0.975,159
Case-convolution,2021-10-09,DK,1,2021-10-16,0.99,178
Case-convolution,2021-10-09,DK,2,2021-10-23,0.01,32
Case-convolution,2021-10-09,DK,2,2021-10-23,0.025,43
Case-convolution,2021-10-09,DK,2,2021-10-23,0.05,53
Case-convolution,2021-10-09,DK,2,2021-10-23,0.1,62
Case-convolution,2021-10-09,DK,2,2021-10-23,0.15,70
Case-convolution,2021-10-09,DK,2,2021-10-23,0.2,75
Case-convolution,2021-10-09,DK,2,2021-10-23,0.25,79
Case-convolution,2021-10-09,DK,2,2021-10-23,0.3,83
Case-convolution,2021-10-09,DK,2,2021-10-23,0.35,87
Case-convolution,2021-10-09,DK,2,2021-10-23,0.4,91
Case-convolution,2021-10-09,DK,2,2021-10-23,0.45,94
Case-convolution,2021-10-09,DK,2,2021-10-23,0.5,98
Case-convolution,2021-10-09,DK,2,2021-10-23,0.55,101
Case-convolution,2021-10-09,DK,2,2021-10-23,0.6,106
Case-convolution,2021-10-09,DK,2,2021-10-23,0.65,110
Case-convolution,2021-10-09,DK,2,2021-10-23,0.7,115
Case-convolution,2021-10-09,DK,2,2021-10-23,0.75,121
Case-convolution,2021-10-09,DK,2,2021-10-23,0.8,127
Case-convolution,2021-10-09,DK,2,2021-10-23,0.85,134
Case-convolution,2021-10-09,DK,2,2021-10-23,0.9,148
Case-convolution,2021-10-09,DK,2,2021-10-23,0.95,176
Case-convolution,2021-10-09,DK,2,2021-10-23,0.975,201
Case-convolution,2021-10-09,DK,2,2021-10-23,0.99,229
