model,forecast_from,id,horizon,date_horizon,quantile,value
Case-convolution,2021-10-23,BE,3,2021-11-13,0.55,1990
Case-convolution,2021-10-23,BE,3,2021-11-13,0.6,2074
Case-convolution,2021-10-23,BE,3,2021-11-13,0.65,2167
Case-convolution,2021-10-23,BE,3,2021-11-13,0.7,2253
Case-convolution,2021-10-23,BE,3,2021-11-13,0.75,2317
Case-convolution,2021-10-23,BE,3,2021-11-13,0.8,2426
Case-convolution,2021-10-23,BE,3,2021-11-13,0.85,2525
Case-convolution,2021-10-23,BE,3,2021-11-13,0.9,2662
Case-convolution,2021-10-23,BE,3,2021-11-13,0.95,2940
Case-convolution,2021-10-23,BE,3,2021-11-13,0.975,3159
Case-convolution,2021-10-23,BE,3,2021-11-13,0.99,3451
Case-convolution,2021-10-23,BE,4,2021-11-20,0.01,1176
Case-convolution,2021-10-23,BE,4,2021-11-20,0.025,1308
Case-convolution,2021-10-23,BE,4,2021-11-20,0.05,1441
Case-convolution,2021-10-23,BE,4,2021-11-20,0.1,1583
Case-convolution,2021-10-23,BE,4,2021-11-20,0.15,1720
Case-convolution,2021-10-23,BE,4,2021-11-20,0.2,1813
Case-convolution,2021-10-23,BE,4,2021-11-20,0.25,1941
Case-convolution,2021-10-23,BE,4,2021-11-20,0.3,2031
Case-convolution,2021-10-23,BE,4,2021-11-20,0.35,2131
Case-convolution,2021-10-23,BE,4,2021-11-20,0.4,2219
Case-convolution,2021-10-23,BE,4,2021-11-20,0.45,2319
Case-convolution,2021-10-23,BE,4,2021-11-20,0.5,2389
Case-convolution,2021-10-23,BE,4,2021-11-20,0.55,2474
Case-convolution,2021-10-23,BE,4,2021-11-20,0.6,2566
Case-convolution,2021-10-23,BE,4,2021-11-20,0.65,2663
Case-convolution,2021-10-23,BE,4,2021-11-20,0.7,2792
Case-convolution,2021-10-23,BE,4,2021-11-20,0.75,2901
Case-convolution,2021-10-23,BE,4,2021-11-20,0.8,2989
Case-convolution,2021-10-23,BE,4,2021-11-20,0.85,3162
Case-convolution,2021-10-23,BE,4,2021-11-20,0.9,3410
Case-convolution,2021-10-23,BE,4,2021-11-20,0.95,3727
Case-convolution,2021-10-23,BE,4,2021-11-20,0.975,3982
Case-convolution,2021-10-23,BE,4,2021-11-20,0.99,4123
Case-convolution,2021-10-23,DK,1,2021-10-30,0.01,100
Case-convolution,2021-10-23,DK,1,2021-10-30,0.025,124
Case-convolution,2021-10-23,DK,1,2021-10-30,0.05,135
Case-convolution,2021-10-23,DK,1,2021-10-30,0.1,157
Case-convolution,2021-10-23,DK,1,2021-10-30,0.15,167
Case-convolution,2021-10-23,DK,1,2021-10-30,0.2,175
Case-convolution,2021-10-23,DK,1,2021-10-30,0.25,182
Case-convolution,2021-10-23,DK,1,2021-10-30,0.3,187
Case-convolution,2021-10-23,DK,1,2021-10-30,0.35,193
Case-convolution,2021-10-23,DK,1,2021-10-30,0.4,197
Case-convolution,2021-10-23,DK,1,2021-10-30,0.45,202
Case-convolution,2021-10-23,DK,1,2021-10-30,0.5,207
Case-convolution,2021-10-23,DK,1,2021-10-30,0.55,213
Case-convolution,2021-10-23,DK,1,2021-10-30,0.6,219
Case-convolution,2021-10-23,DK,1,2021-10-30,0.65,225
Case-convolution,2021-10-23,DK,1,2021-10-30,0.7,231
Case-convolution,2021-10-23,DK,1,2021-10-30,0.75,240
Case-convolution,2021-10-23,DK,1,2021-10-30,0.8,254
Case-convolution,2021-10-23,DK,1,2021-10-30,0.85,264
Case-convolution,2021-10-23,DK,1,2021-10-30,0.9,277
Case-convolution,2021-10-23,DK,1,2021-10-30,0.95,302
Case-convolution,2021-10-23,DK,1,2021-10-30,0.975,334
Case-convolution,2021-10-23,DK,1,2021-10-30,0.99,367
Case-convolution,2021-10-23,DK,2,2021-11-06,0.01,121
Case-convolution,2021-10-23,DK,2,2021-11-06,0.025,144
Case-convolution,2021-10-23,DK,2,2021-11-06,0.05,171
Case-convolution,2021-10-23,DK,2,2021-11-06,0.1,192
Case-convolution,2021-10-23,DK,2,2021-11-06,0.15,208
Case-convolution,2021-10-23,DK,2,2021-11-06,0.2,219
Case-convolution,2021-10-23,DK,2,2021-11-06,0.25,228
Case-convolution,2021-10-23,DK,2,2021-11-06,0.3,237
Case-convolution,2021-10-23,DK,2,2021-11-06,0.35,246
Case-convolution,2021-10-23,DK,2,2021-11-06,0.4,253
Case-convolution,2021-10-23,DK,2,2021-11-06,0.45,260
Case-convolution,2021-10-23,DK,2,2021-11-06,0.5,267
Case-convolution,2021-10-23,DK,2,2021-11-06,0.55,273
Case-convolution,2021-10-23,DK,2,2021-11-06,0.6,280
Case-convolution,2021-10-23,DK,2,2021-11-06,0.65,289
Case-convolution,2021-10-23,DK,2,2021-11-06,0.7,296
Case-convolution,2021-10-23,DK,2,2021-11-06,0.75,309
Case-convolution,2021-10-23,DK,2,2021-11-06,0.8,321
Case-convolution,2021-10-23,DK,2,2021-11-06,0.85,336
Case-convolution,2021-10-23,DK,2,2021-11-06,0.9,358
Case-convolution,2021-10-23,DK,2,2021-11-06,0.95,399
Case-convolution,2021-10-23,DK,2,2021-11-06,0.975,446
Case-convolution,2021-10-23,DK,2,2021-11-06,0.99,515
Case-convolution,2021-10-23,DK,3,2021-11-13,0.01,151
Case-convolution,2021-10-23,DK,3,2021-11-13,0.025,181
Case-convolution,2021-10-23,DK,3,2021-11-13,0.05,211
Case-convolution,2021-10-23,DK,3,2021-11-13,0.1,238
Case-convolution,2021-10-23,DK,3,2021-11-13,0.15,256
Case-convolution,2021-10-23,DK,3,2021-11-13,0.2,270
Case-convolution,2021-10-23,DK,3,2021-11-13,0.25,284
Case-convolution,2021-10-23,DK,3,2021-11-13,0.3,294
Case-convolution,2021-10-23,DK,3,2021-11-13,0.35,305
Case-convolution,2021-10-23,DK,3,2021-11-13,0.4,316
Case-convolution,2021-10-23,DK,3,2021-11-13,0.45,328
Case-convolution,2021-10-23,DK,3,2021-11-13,0.5,340
Case-convolution,2021-10-23,DK,3,2021-11-13,0.55,352
Case-convolution,2021-10-23,DK,3,2021-11-13,0.6,364
Case-convolution,2021-10-23,DK,3,2021-11-13,0.65,379
Case-convolution,2021-10-23,DK,3,2021-11-13,0.7,389
Case-convolution,2021-10-23,DK,3,2021-11-13,0.75,401
Case-convolution,2021-10-23,DK,3,2021-11-13,0.8,414
Case-convolution,2021-10-23,DK,3,2021-11-13,0.85,434
Case-convolution,2021-10-23,DK,3,2021-11-13,0.9,456
Case-convolution,2021-10-23,DK,3,2021-11-13,0.95,502
Case-convolution,2021-10-23,DK,3,2021-11-13,0.975,567
Case-convolution,2021-10-23,DK,3,2021-11-13,0.99,637
Case-convolution,2021-10-23,DK,4,2021-11-20,0.01,185
Case-convolution,2021-10-23,DK,4,2021-11-20,0.025,214
Case-convolution,2021-10-23,DK,4,2021-11-20,0.05,243
Case-convolution,2021-10-23,DK,4,2021-11-20,0.1,279
Case-convolution,2021-10-23,DK,4,2021-11-20,0.15,308
Case-convolution,2021-10-23,DK,4,2021-11-20,0.2,332
Case-convolution,2021-10-23,DK,4,2021-11-20,0.25,349
Case-convolution,2021-10-23,DK,4,2021-11-20,0.3,362
Case-convolution,2021-10-23,DK,4,2021-11-20,0.35,378
Case-convolution,2021-10-23,DK,4,2021-11-20,0.4,392
Case-convolution,2021-10-23,DK,4,2021-11-20,0.45,404
Case-convolution,2021-10-23,DK,4,2021-11-20,0.5,417
Case-convolution,2021-10-23,DK,4,2021-11-20,0.55,433
Case-convolution,2021-10-23,DK,4,2021-11-20,0.6,452
Case-convolution,2021-10-23,DK,4,2021-11-20,0.65,468
Case-convolution,2021-10-23,DK,4,2021-11-20,0.7,486
Case-convolution,2021-10-23,DK,4,2021-11-20,0.75,507
Case-convolution,2021-10-23,DK,4,2021-11-20,0.8,527
Case-convolution,2021-10-23,DK,4,2021-11-20,0.85,552
Case-convolution,2021-10-23,DK,4,2021-11-20,0.9,592
Case-convolution,2021-10-23,DK,4,2021-11-20,0.95,658
Case-convolution,2021-10-23,DK,4,2021-11-20,0.975,730
Case-convolution,2021-10-23,DK,4,2021-11-20,0.99,790
Case-convolution,2021-10-23,EE,1,2021-10-30,0.01,271
Case-convolution,2021-10-23,EE,1,2021-10-30,0.025,298
Case-convolution,2021-10-23,EE,1,2021-10-30,0.05,320
Case-convolution,2021-10-23,EE,1,2021-10-30,0.1,350
Case-convolution,2021-10-23,EE,1,2021-10-30,0.15,365
Case-convolution,2021-10-23,EE,1,2021-10-30,0.2,376
Case-convolution,2021-10-23,EE,1,2021-10-30,0.25,389
Case-convolution,2021-10-23,EE,1,2021-10-30,0.3,396
Case-convolution,2021-10-23,EE,1,2021-10-30,0.35,407
Case-convolution,2021-10-23,EE,1,2021-10-30,0.4,413
Case-convolution,2021-10-23,EE,1,2021-10-30,0.45,421
Case-convolution,2021-10-23,EE,1,2021-10-30,0.5,428
Case-convolution,2021-10-23,EE,1,2021-10-30,0.55,435
Case-convolution,2021-10-23,EE,1,2021-10-30,0.6,443
Case-convolution,2021-10-23,EE,1,2021-10-30,0.65,450
Case-convolution,2021-10-23,EE,1,2021-10-30,0.7,462
Case-convolution,2021-10-23,EE,1,2021-10-30,0.75,471
Case-convolution,2021-10-23,EE,1,2021-10-30,0.8,481
Case-convolution,2021-10-23,EE,1,2021-10-30,0.85,496
Case-convolution,2021-10-23,EE,1,2021-10-30,0.9,512
Case-convolution,2021-10-23,EE,1,2021-10-30,0.95,550
Case-convolution,2021-10-23,EE,1,2021-10-30,0.975,579
Case-convolution,2021-10-23,EE,1,2021-10-30,0.99,636
Case-convolution,2021-10-23,EE,2,2021-11-06,0.01,296
Case-convolution,2021-10-23,EE,2,2021-11-06,0.025,324
Case-convolution,2021-10-23,EE,2,2021-11-06,0.05,364
Case-convolution,2021-10-23,EE,2,2021-11-06,0.1,394
Case-convolution,2021-10-23,EE,2,2021-11-06,0.15,416
Case-convolution,2021-10-23,EE,2,2021-11-06,0.2,430
Case-convolution,2021-10-23,EE,2,2021-11-06,0.25,442
Case-convolution,2021-10-23,EE,2,2021-11-06,0.3,455
Case-convolution,2021-10-23,EE,2,2021-11-06,0.35,463
Case-convolution,2021-10-23,EE,2,2021-11-06,0.4,475
Case-convolution,2021-10-23,EE,2,2021-11-06,0.45,484
Case-convolution,2021-10-23,EE,2,2021-11-06,0.5,492
Case-convolution,2021-10-23,EE,2,2021-11-06,0.55,501
Case-convolution,2021-10-23,EE,2,2021-11-06,0.6,512
Case-convolution,2021-10-23,EE,2,2021-11-06,0.65,521
Case-convolution,2021-10-23,EE,2,2021-11-06,0.7,532
Case-convolution,2021-10-23,EE,2,2021-11-06,0.75,546
Case-convolution,2021-10-23,EE,2,2021-11-06,0.8,559
Case-convolution,2021-10-23,EE,2,2021-11-06,0.85,578
Case-convolution,2021-10-23,EE,2,2021-11-06,0.9,604
Case-convolution,2021-10-23,EE,2,2021-11-06,0.95,648
Case-convolution,2021-10-23,EE,2,2021-11-06,0.975,685
Case-convolution,2021-10-23,EE,2,2021-11-06,0.99,742
Case-convolution,2021-10-23,EE,3,2021-11-13,0.01,312
Case-convolution,2021-10-23,EE,3,2021-11-13,0.025,353
Case-convolution,2021-10-23,EE,3,2021-11-13,0.05,399
Case-convolution,2021-10-23,EE,3,2021-11-13,0.1,442
Case-convolution,2021-10-23,EE,3,2021-11-13,0.15,462
Case-convolution,2021-10-23,EE,3,2021-11-13,0.2,480
Case-convolution,2021-10-23,EE,3,2021-11-13,0.25,491
Case-convolution,2021-10-23,EE,3,2021-11-13,0.3,504
Case-convolution,2021-10-23,EE,3,2021-11-13,0.35,517
Case-convolution,2021-10-23,EE,3,2021-11-13,0.4,528
Case-convolution,2021-10-23,EE,3,2021-11-13,0.45,537
Case-convolution,2021-10-23,EE,3,2021-11-13,0.5,546
Case-convolution,2021-10-23,EE,3,2021-11-13,0.55,554
Case-convolution,2021-10-23,EE,3,2021-11-13,0.6,565
Case-convolution,2021-10-23,EE,3,2021-11-13,0.65,574
Case-convolution,2021-10-23,EE,3,2021-11-13,0.7,586
Case-convolution,2021-10-23,EE,3,2021-11-13,0.75,599
Case-convolution,2021-10-23,EE,3,2021-11-13,0.8,614
Case-convolution,2021-10-23,EE,3,2021-11-13,0.85,636
Case-convolution,2021-10-23,EE,3,2021-11-13,0.9,669
Case-convolution,2021-10-23,EE,3,2021-11-13,0.95,730
Case-convolution,2021-10-23,EE,3,2021-11-13,0.975,791
Case-convolution,2021-10-23,EE,3,2021-11-13,0.99,830
Case-convolution,2021-10-23,EE,4,2021-11-20,0.01,369
Case-convolution,2021-10-23,EE,4,2021-11-20,0.025,396
Case-convolution,2021-10-23,EE,4,2021-11-20,0.05,428
Case-convolution,2021-10-23,EE,4,2021-11-20,0.1,473
Case-convolution,2021-10-23,EE,4,2021-11-20,0.15,499
Case-convolution,2021-10-23,EE,4,2021-11-20,0.2,518
Case-convolution,2021-10-23,EE,4,2021-11-20,0.25,535
Case-convolution,2021-10-23,EE,4,2021-11-20,0.3,549
Case-convolution,2021-10-23,EE,4,2021-11-20,0.35,560
Case-convolution,2021-10-23,EE,4,2021-11-20,0.4,573
Case-convolution,2021-10-23,EE,4,2021-11-20,0.45,584
Case-convolution,2021-10-23,EE,4,2021-11-20,0.5,597
Case-convolution,2021-10-23,EE,4,2021-11-20,0.55,610
Case-convolution,2021-10-23,EE,4,2021-11-20,0.6,622
Case-convolution,2021-10-23,EE,4,2021-11-20,0.65,634
Case-convolution,2021-10-23,EE,4,2021-11-20,0.7,651
Case-convolution,2021-10-23,EE,4,2021-11-20,0.75,671
Case-convolution,2021-10-23,EE,4,2021-11-20,0.8,691
Case-convolution,2021-10-23,EE,4,2021-11-20,0.85,718
Case-convolution,2021-10-23,EE,4,2021-11-20,0.9,759
Case-convolution,2021-10-23,EE,4,2021-11-20,0.95,822
Case-convolution,2021-10-23,EE,4,2021-11-20,0.975,890
Case-convolution,2021-10-23,EE,4,2021-11-20,0.99,960
Case-convolution,2021-10-23,ES,1,2021-10-30,0.01,236
Case-convolution,2021-10-23,ES,1,2021-10-30,0.025,284
Case-convolution,2021-10-23,ES,1,2021-10-30,0.05,323
Case-convolution,2021-10-23,ES,1,2021-10-30,0.1,363
Case-convolution,2021-10-23,ES,1,2021-10-30,0.15,395
Case-convolution,2021-10-23,ES,1,2021-10-30,0.2,419
Case-convolution,2021-10-23,ES,1,2021-10-30,0.25,437
Case-convolution,2021-10-23,ES,1,2021-10-30,0.3,454
Case-convolution,2021-10-23,ES,1,2021-10-30,0.35,467
Case-convolution,2021-10-23,ES,1,2021-10-30,0.4,481
Case-convolution,2021-10-23,ES,1,2021-10-30,0.45,499
Case-convolution,2021-10-23,ES,1,2021-10-30,0.5,512
Case-convolution,2021-10-23,ES,1,2021-10-30,0.55,528
Case-convolution,2021-10-23,ES,1,2021-10-30,0.6,545
Case-convolution,2021-10-23,ES,1,2021-10-30,0.65,559
Case-convolution,2021-10-23,ES,1,2021-10-30,0.7,580
Case-convolution,2021-10-23,ES,1,2021-10-30,0.75,602
Case-convolution,2021-10-23,ES,1,2021-10-30,0.8,625
Case-convolution,2021-10-23,ES,1,2021-10-30,0.85,654
Case-convolution,2021-10-23,ES,1,2021-10-30,0.9,687
Case-convolution,2021-10-23,ES,1,2021-10-30,0.95,758
Case-convolution,2021-10-23,ES,1,2021-10-30,0.975,836
Case-convolution,2021-10-23,ES,1,2021-10-30,0.99,913
Case-convolution,2021-10-23,ES,2,2021-11-06,0.01,250
Case-convolution,2021-10-23,ES,2,2021-11-06,0.025,305
Case-convolution,2021-10-23,ES,2,2021-11-06,0.05,344
Case-convolution,2021-10-23,ES,2,2021-11-06,0.1,398
Case-convolution,2021-10-23,ES,2,2021-11-06,0.15,428
Case-convolution,2021-10-23,ES,2,2021-11-06,0.2,454
Case-convolution,2021-10-23,ES,2,2021-11-06,0.25,475
Case-convolution,2021-10-23,ES,2,2021-11-06,0.3,495
Case-convolution,2021-10-23,ES,2,2021-11-06,0.35,520
Case-convolution,2021-10-23,ES,2,2021-11-06,0.4,537
Case-convolution,2021-10-23,ES,2,2021-11-06,0.45,555
Case-convolution,2021-10-23,ES,2,2021-11-06,0.5,574
Case-convolution,2021-10-23,ES,2,2021-11-06,0.55,599
Case-convolution,2021-10-23,ES,2,2021-11-06,0.6,618
Case-convolution,2021-10-23,ES,2,2021-11-06,0.65,641
Case-convolution,2021-10-23,ES,2,2021-11-06,0.7,662
Case-convolution,2021-10-23,ES,2,2021-11-06,0.75,688
Case-convolution,2021-10-23,ES,2,2021-11-06,0.8,716
Case-convolution,2021-10-23,ES,2,2021-11-06,0.85,760
Case-convolution,2021-10-23,ES,2,2021-11-06,0.9,823
Case-convolution,2021-10-23,ES,2,2021-11-06,0.95,908
Case-convolution,2021-10-23,ES,2,2021-11-06,0.975,977
Case-convolution,2021-10-23,ES,2,2021-11-06,0.99,1070
Case-convolution,2021-10-23,ES,3,2021-11-13,0.01,284
Case-convolution,2021-10-23,ES,3,2021-11-13,0.025,327
Case-convolution,2021-10-23,ES,3,2021-11-13,0.05,376
Case-convolution,2021-10-23,ES,3,2021-11-13,0.1,445
Case-convolution,2021-10-23,ES,3,2021-11-13,0.15,482
Case-convolution,2021-10-23,ES,3,2021-11-13,0.2,509
Case-convolution,2021-10-23,ES,3,2021-11-13,0.25,544
Case-convolution,2021-10-23,ES,3,2021-11-13,0.3,567
Case-convolution,2021-10-23,ES,3,2021-11-13,0.35,592
Case-convolution,2021-10-23,ES,3,2021-11-13,0.4,617
Case-convolution,2021-10-23,ES,3,2021-11-13,0.45,637
Case-convolution,2021-10-23,ES,3,2021-11-13,0.5,660
Case-convolution,2021-10-23,ES,3,2021-11-13,0.55,688
Case-convolution,2021-10-23,ES,3,2021-11-13,0.6,713
Case-convolution,2021-10-23,ES,3,2021-11-13,0.65,750
Case-convolution,2021-10-23,ES,3,2021-11-13,0.7,778
Case-convolution,2021-10-23,ES,3,2021-11-13,0.75,812
Case-convolution,2021-10-23,ES,3,2021-11-13,0.8,851
Case-convolution,2021-10-23,ES,3,2021-11-13,0.85,900
Case-convolution,2021-10-23,ES,3,2021-11-13,0.9,986
Case-convolution,2021-10-23,ES,3,2021-11-13,0.95,1138
Case-convolution,2021-10-23,ES,3,2021-11-13,0.975,1218
Case-convolution,2021-10-23,ES,3,2021-11-13,0.99,1324
Case-convolution,2021-10-23,ES,4,2021-11-20,0.01,272
Case-convolution,2021-10-23,ES,4,2021-11-20,0.025,350
Case-convolution,2021-10-23,ES,4,2021-11-20,0.05,433
Case-convolution,2021-10-23,ES,4,2021-11-20,0.1,500
Case-convolution,2021-10-23,ES,4,2021-11-20,0.15,538
Case-convolution,2021-10-23,ES,4,2021-11-20,0.2,582
Case-convolution,2021-10-23,ES,4,2021-11-20,0.25,623
Case-convolution,2021-10-23,ES,4,2021-11-20,0.3,663
Case-convolution,2021-10-23,ES,4,2021-11-20,0.35,699
Case-convolution,2021-10-23,ES,4,2021-11-20,0.4,735
Case-convolution,2021-10-23,ES,4,2021-11-20,0.45,772
Case-convolution,2021-10-23,ES,4,2021-11-20,0.5,808
Case-convolution,2021-10-23,ES,4,2021-11-20,0.55,845
Case-convolution,2021-10-23,ES,4,2021-11-20,0.6,887
Case-convolution,2021-10-23,ES,4,2021-11-20,0.65,927
Case-convolution,2021-10-23,ES,4,2021-11-20,0.7,961
Case-convolution,2021-10-23,ES,4,2021-11-20,0.75,1013
Case-convolution,2021-10-23,ES,4,2021-11-20,0.8,1082
Case-convolution,2021-10-23,ES,4,2021-11-20,0.85,1154
Case-convolution,2021-10-23,ES,4,2021-11-20,0.9,1257
Case-convolution,2021-10-23,ES,4,2021-11-20,0.95,1432
Case-convolution,2021-10-23,ES,4,2021-11-20,0.975,1617
Case-convolution,2021-10-23,ES,4,2021-11-20,0.99,1805
Case-convolution,2021-10-23,FR,1,2021-10-30,0.01,1033
Case-convolution,2021-10-23,FR,1,2021-10-30,0.025,1160
Case-convolution,2021-10-23,FR,1,2021-10-30,0.05,1214
Case-convolution,2021-10-23,FR,1,2021-10-30,0.1,1291
Case-convolution,2021-10-23,FR,1,2021-10-30,0.15,1340
Case-convolution,2021-10-23,FR,1,2021-10-30,0.2,1375
Case-convolution,2021-10-23,FR,1,2021-10-30,0.25,1410
Case-convolution,2021-10-23,FR,1,2021-10-30,0.3,1435
Case-convolution,2021-10-23,FR,1,2021-10-30,0.35,1464
Case-convolution,2021-10-23,FR,1,2021-10-30,0.4,1495
Case-convolution,2021-10-23,FR,1,2021-10-30,0.45,1520
Case-convolution,2021-10-23,FR,1,2021-10-30,0.5,1554
Case-convolution,2021-10-23,FR,1,2021-10-30,0.55,1577
Case-convolution,2021-10-23,FR,1,2021-10-30,0.6,1602
Case-convolution,2021-10-23,FR,1,2021-10-30,0.65,1636
Case-convolution,2021-10-23,FR,1,2021-10-30,0.7,1665
Case-convolution,2021-10-23,FR,1,2021-10-30,0.75,1699
Case-convolution,2021-10-23,FR,1,2021-10-30,0.8,1737
Case-convolution,2021-10-23,FR,1,2021-10-30,0.85,1792
Case-convolution,2021-10-23,FR,1,2021-10-30,0.9,1861
Case-convolution,2021-10-23,FR,1,2021-10-30,0.95,1961
Case-convolution,2021-10-23,FR,1,2021-10-30,0.975,2029
Case-convolution,2021-10-23,FR,1,2021-10-30,0.99,2134
Case-convolution,2021-10-23,FR,2,2021-11-06,0.01,991
Case-convolution,2021-10-23,FR,2,2021-11-06,0.025,1099
Case-convolution,2021-10-23,FR,2,2021-11-06,0.05,1212
Case-convolution,2021-10-23,FR,2,2021-11-06,0.1,1292
Case-convolution,2021-10-23,FR,2,2021-11-06,0.15,1364
Case-convolution,2021-10-23,FR,2,2021-11-06,0.2,1430
Case-convolution,2021-10-23,FR,2,2021-11-06,0.25,1476
Case-convolution,2021-10-23,FR,2,2021-11-06,0.3,1521
Case-convolution,2021-10-23,FR,2,2021-11-06,0.35,1570
Case-convolution,2021-10-23,FR,2,2021-11-06,0.4,1624
Case-convolution,2021-10-23,FR,2,2021-11-06,0.45,1664
Case-convolution,2021-10-23,FR,2,2021-11-06,0.5,1722
Case-convolution,2021-10-23,FR,2,2021-11-06,0.55,1769
Case-convolution,2021-10-23,FR,2,2021-11-06,0.6,1817
Case-convolution,2021-10-23,FR,2,2021-11-06,0.65,1872
Case-convolution,2021-10-23,FR,2,2021-11-06,0.7,1920
Case-convolution,2021-10-23,FR,2,2021-11-06,0.75,1990
Case-convolution,2021-10-23,FR,2,2021-11-06,0.8,2048
Case-convolution,2021-10-23,FR,2,2021-11-06,0.85,2145
Case-convolution,2021-10-23,FR,2,2021-11-06,0.9,2243
Case-convolution,2021-10-23,FR,2,2021-11-06,0.95,2440
Case-convolution,2021-10-23,FR,2,2021-11-06,0.975,2619
Case-convolution,2021-10-23,FR,2,2021-11-06,0.99,2786
Case-convolution,2021-10-23,FR,3,2021-11-13,0.01,979
Case-convolution,2021-10-23,FR,3,2021-11-13,0.025,1091
Case-convolution,2021-10-23,FR,3,2021-11-13,0.05,1212
Case-convolution,2021-10-23,FR,3,2021-11-13,0.1,1347
Case-convolution,2021-10-23,FR,3,2021-11-13,0.15,1453
Case-convolution,2021-10-23,FR,3,2021-11-13,0.2,1526
Case-convolution,2021-10-23,FR,3,2021-11-13,0.25,1594
Case-convolution,2021-10-23,FR,3,2021-11-13,0.3,1652
Case-convolution,2021-10-23,FR,3,2021-11-13,0.35,1712
Case-convolution,2021-10-23,FR,3,2021-11-13,0.4,1773
Case-convolution,2021-10-23,FR,3,2021-11-13,0.45,1819
Case-convolution,2021-10-23,FR,3,2021-11-13,0.5,1880
Case-convolution,2021-10-23,FR,3,2021-11-13,0.55,1946
Case-convolution,2021-10-23,FR,3,2021-11-13,0.6,2011
Case-convolution,2021-10-23,FR,3,2021-11-13,0.65,2068
Case-convolution,2021-10-23,FR,3,2021-11-13,0.7,2168
Case-convolution,2021-10-23,FR,3,2021-11-13,0.75,2242
