model,forecast_from,id,horizon,date_horizon,quantile,value
Case-convolution,2021-11-20,BE,1,2021-11-27,0.01,1584
Case-convolution,2021-11-20,BE,1,2021-11-27,0.025,1867
Case-convolution,2021-11-20,BE,1,2021-11-27,0.05,2031
Case-convolution,2021-11-20,BE,1,2021-11-27,0.1,2206
Case-convolution,2021-11-20,BE,1,2021-11-27,0.15,2315
Case-convolution,2021-11-20,BE,1,2021-11-27,0.2,2423
Case-convolution,2021-11-20,BE,1,2021-11-27,0.25,2518
Case-convolution,2021-11-20,BE,1,2021-11-27,0.3,2582
Case-convolution,2021-11-20,BE,1,2021-11-27,0.35,2646
Case-convolution,2021-11-20,BE,1,2021-11-27,0.4,2701
Case-convolution,2021-11-20,BE,1,2021-11-27,0.45,2763
Case-convolution,2021-11-20,BE,1,2021-11-27,0.5,2826
Case-convolution,2021-11-20,BE,1,2021-11-27,0.55,2882
Case-convolution,2021-11-20,BE,1,2021-11-27,0.6,2945
Case-convolution,2021-11-20,BE,1,2021-11-27,0.65,3009
Case-convolution,2021-11-20,BE,1,2021-11-27,0.7,3078
Case-convolution,2021-11-20,BE,1,2021-11-27,0.75,3154
Case-convolution,2021-11-20,BE,1,2021-11-27,0.8,3253
Case-convolution,2021-11-20,BE,1,2021-11-27,0.85,3385
Case-convolution,2021-11-20,BE,1,2021-11-27,0.9,3542
Case-convolution,2021-11-20,BE,1,2021-11-27,0.95,3738
Case-convolution,2021-11-20,BE,1,2021-11-27,0.975,3902
Case-convolution,2021-11-20,BE,1,2021-11-27,0.99,4404
Case-convolution,2021-11-20,BE,2,2021-12-04,0.01,1984
Case-convolution,2021-11-20,BE,2,2021-12-04,0.025,2154
Case-convolution,2021-11-20,BE,2,2021-12-04,0.05,2371
Case-convolution,2021-11-20,BE,2,2021-12-04,0.1,2544
Case-convolution,2021-11-20,BE,2,2021-12-04,0.15,2683
Case-convolution,2021-11-20,BE,2,2021-12-04,0.2,2788
Case-convolution,2021-11-20,BE,2,2021-12-04,0.25,2904
