model,forecast_from,id,horizon,date_horizon,quantile,value
Case-convolution,2021-09-18,BE,7,2021-09-25,0.01,227
Case-convolution,2021-09-18,BE,7,2021-09-25,0.025,256
Case-convolution,2021-09-18,BE,7,2021-09-25,0.05,282
Case-convolution,2021-09-18,BE,7,2021-09-25,0.1,314
Case-convolution,2021-09-18,BE,7,2021-09-25,0.15,338
Case-convolution,2021-09-18,BE,7,2021-09-25,0.2,356
Case-convolution,2021-09-18,BE,7,2021-09-25,0.25,373
Case-convolution,2021-09-18,BE,7,2021-09-25,0.3,384
Case-convolution,2021-09-18,BE,7,2021-09-25,0.35,396
Case-convolution,2021-09-18,BE,7,2021-09-25,0.4,406
Case-convolution,2021-09-18,BE,7,2021-09-25,0.45,417
Case-convolution,2021-09-18,BE,7,2021-09-25,0.5,428
Case-convolution,2021-09-18,BE,7,2021-09-25,0.55,437
Case-convolution,2021-09-18,BE,7,2021-09-25,0.6,446
Case-convolution,2021-09-18,BE,7,2021-09-25,0.65,457
Case-convolution,2021-09-18,BE,7,2021-09-25,0.7,470
Case-convolution,2021-09-18,BE,7,2021-09-25,0.75,485
Case-convolution,2021-09-18,BE,7,2021-09-25,0.8,504
Case-convolution,2021-09-18,BE,7,2021-09-25,0.85,523
Case-convolution,2021-09-18,BE,7,2021-09-25,0.9,546
Case-convolution,2021-09-18,BE,7,2021-09-25,0.95,599
Case-convolution,2021-09-18,BE,7,2021-09-25,0.975,678
Case-convolution,2021-09-18,BE,7,2021-09-25,0.99,770
Case-convolution,2021-09-18,BE,14,2021-10-02,0.01,211
Case-convolution,2021-09-18,BE,14,2021-10-02,0.025,245
Case-convolution,2021-09-18,BE,14,2021-10-02,0.05,273
Case-convolution,2021-09-18,BE,14,2021-10-02,0.1,306
Case-convolution,2021-09-18,BE,14,2021-10-02,0.15,327
Case-convolution,2021-09-18,BE,14,2021-10-02,0.2,349
Case-convolution,2021-09-18,BE,14,2021-10-02,0.25,365
Case-convolution,2021-09-18,BE,14,2021-10-02,0.3,379
Case-convolution,2021-09-18,BE,14,2021-10-02,0.35,391
Case-convolution,2021-09-18,BE,14,2021-10-02,0.4,401
