model,forecast_from,id,horizon,date_horizon,quantile,value
Case-convolution,2021-11-27,BE,1,2021-12-04,0.01,1831
Case-convolution,2021-11-27,BE,1,2021-12-04,0.025,2065
Case-convolution,2021-11-27,BE,1,2021-12-04,0.05,2370
Case-convolution,2021-11-27,BE,1,2021-12-04,0.1,2556
Case-convolution,2021-11-27,BE,1,2021-12-04,0.15,2718
Case-convolution,2021-11-27,BE,1,2021-12-04,0.2,2844
Case-convolution,2021-11-27,BE,1,2021-12-04,0.25,2946
Case-convolution,2021-11-27,BE,1,2021-12-04,0.3,3026
Case-convolution,2021-11-27,BE,1,2021-12-04,0.35,3141
Case-convolution,2021-11-27,BE,1,2021-12-04,0.4,3227
Case-convolution,2021-11-27,BE,1,2021-12-04,0.45,3295
Case-convolution,2021-11-27,BE,1,2021-12-04,0.5,3370
Case-convolution,2021-11-27,BE,1,2021-12-04,0.55,3463
Case-convolution,2021-11-27,BE,1,2021-12-04,0.6,3554
Case-convolution,2021-11-27,BE,1,2021-12-04,0.65,3640
Case-convolution,2021-11-27,BE,1,2021-12-04,0.7,3737
Case-convolution,2021-11-27,BE,1,2021-12-04,0.75,3833
Case-convolution,2021-11-27,BE,1,2021-12-04,0.8,3986
Case-convolution,2021-11-27,BE,1,2021-12-04,0.85,4122
Case-convolution,2021-11-27,BE,1,2021-12-04,0.9,4392
Case-convolution,2021-11-27,BE,1,2021-12-04,0.95,4726
Case-convolution,2021-11-27,BE,1,2021-12-04,0.975,5113
Case-convolution,2021-11-27,BE,1,2021-12-04,0.99,5782
Case-convolution,2021-11-27,BE,2,2021-12-11,0.01,2066
Case-convolution,2021-11-27,BE,2,2021-12-11,0.025,2358
Case-convolution,2021-11-27,BE,2,2021-12-11,0.05,2542
Case-convolution,2021-11-27,BE,2,2021-12-11,0.1,2812
Case-convolution,2021-11-27,BE,2,2021-12-11,0.15,3036
Case-convolution,2021-11-27,BE,2,2021-12-11,0.2,3176
Case-convolution,2021-11-27,BE,2,2021-12-11,0.25,3304
Case-convolution,2021-11-27,BE,2,2021-12-11,0.3,3415
Case-convolution,2021-11-27,BE,2,2021-12-11,0.35,3500
Case-convolution,2021-11-27,BE,2,2021-12-11,0.4,3596
Case-convolution,2021-11-27,BE,2,2021-12-11,0.45,3687
Case-convolution,2021-11-27,BE,2,2021-12-11,0.5,3774
Case-convolution,2021-11-27,BE,2,2021-12-11,0.55,3859
Case-convolution,2021-11-27,BE,2,2021-12-11,0.6,3948
Case-convolution,2021-11-27,BE,2,2021-12-11,0.65,4071
Case-convolution,2021-11-27,BE,2,2021-12-11,0.7,4200
Case-convolution,2021-11-27,BE,2,2021-12-11,0.75,4290
Case-convolution,2021-11-27,BE,2,2021-12-11,0.8,4451
Case-convolution,2021-11-27,BE,2,2021-12-11,0.85,4682
Case-convolution,2021-11-27,BE,2,2021-12-11,0.9,4931
Case-convolution,2021-11-27,BE,2,2021-12-11,0.95,5426
Case-convolution,2021-11-27,BE,2,2021-12-11,0.975,5884
Case-convolution,2021-11-27,BE,2,2021-12-11,0.99,6781
Case-convolution,2021-11-27,BE,3,2021-12-18,0.01,2002
Case-convolution,2021-11-27,BE,3,2021-12-18,0.025,2436
Case-convolution,2021-11-27,BE,3,2021-12-18,0.05,2750
Case-convolution,2021-11-27,BE,3,2021-12-18,0.1,2978
Case-convolution,2021-11-27,BE,3,2021-12-18,0.15,3142
Case-convolution,2021-11-27,BE,3,2021-12-18,0.2,3303
Case-convolution,2021-11-27,BE,3,2021-12-18,0.25,3420
Case-convolution,2021-11-27,BE,3,2021-12-18,0.3,3533
Case-convolution,2021-11-27,BE,3,2021-12-18,0.35,3649
Case-convolution,2021-11-27,BE,3,2021-12-18,0.4,3750
Case-convolution,2021-11-27,BE,3,2021-12-18,0.45,3851
Case-convolution,2021-11-27,BE,3,2021-12-18,0.5,3977
Case-convolution,2021-11-27,BE,3,2021-12-18,0.55,4090
Case-convolution,2021-11-27,BE,3,2021-12-18,0.6,4186
Case-convolution,2021-11-27,BE,3,2021-12-18,0.65,4324
Case-convolution,2021-11-27,BE,3,2021-12-18,0.7,4432
Case-convolution,2021-11-27,BE,3,2021-12-18,0.75,4580
Case-convolution,2021-11-27,BE,3,2021-12-18,0.8,4766
Case-convolution,2021-11-27,BE,3,2021-12-18,0.85,5054
Case-convolution,2021-11-27,BE,3,2021-12-18,0.9,5422
Case-convolution,2021-11-27,BE,3,2021-12-18,0.95,5963
Case-convolution,2021-11-27,BE,3,2021-12-18,0.975,6438
Case-convolution,2021-11-27,BE,3,2021-12-18,0.99,7861
Case-convolution,2021-11-27,BE,4,2021-12-25,0.01,1869
Case-convolution,2021-11-27,BE,4,2021-12-25,0.025,2235
Case-convolution,2021-11-27,BE,4,2021-12-25,0.05,2471
Case-convolution,2021-11-27,BE,4,2021-12-25,0.1,2812
Case-convolution,2021-11-27,BE,4,2021-12-25,0.15,3007
Case-convolution,2021-11-27,BE,4,2021-12-25,0.2,3174
Case-convolution,2021-11-27,BE,4,2021-12-25,0.25,3311
Case-convolution,2021-11-27,BE,4,2021-12-25,0.3,3464
Case-convolution,2021-11-27,BE,4,2021-12-25,0.35,3582
Case-convolution,2021-11-27,BE,4,2021-12-25,0.4,3695
Case-convolution,2021-11-27,BE,4,2021-12-25,0.45,3788
Case-convolution,2021-11-27,BE,4,2021-12-25,0.5,3889
Case-convolution,2021-11-27,BE,4,2021-12-25,0.55,3996
Case-convolution,2021-11-27,BE,4,2021-12-25,0.6,4113
Case-convolution,2021-11-27,BE,4,2021-12-25,0.65,4215
Case-convolution,2021-11-27,BE,4,2021-12-25,0.7,4341
Case-convolution,2021-11-27,BE,4,2021-12-25,0.75,4507
Case-convolution,2021-11-27,BE,4,2021-12-25,0.8,4723
Case-convolution,2021-11-27,BE,4,2021-12-25,0.85,4935
Case-convolution,2021-11-27,BE,4,2021-12-25,0.9,5274
Case-convolution,2021-11-27,BE,4,2021-12-25,0.95,5918
Case-convolution,2021-11-27,BE,4,2021-12-25,0.975,6569
Case-convolution,2021-11-27,BE,4,2021-12-25,0.99,7796
Case-convolution,2021-11-27,CZ,1,2021-12-04,0.01,10915
Case-convolution,2021-11-27,CZ,1,2021-12-04,0.025,11854
Case-convolution,2021-11-27,CZ,1,2021-12-04,0.05,12568
Case-convolution,2021-11-27,CZ,1,2021-12-04,0.1,13188
Case-convolution,2021-11-27,CZ,1,2021-12-04,0.15,13576
Case-convolution,2021-11-27,CZ,1,2021-12-04,0.2,13958
Case-convolution,2021-11-27,CZ,1,2021-12-04,0.25,14214
Case-convolution,2021-11-27,CZ,1,2021-12-04,0.3,14561
Case-convolution,2021-11-27,CZ,1,2021-12-04,0.35,14844
Case-convolution,2021-11-27,CZ,1,2021-12-04,0.4,15026
Case-convolution,2021-11-27,CZ,1,2021-12-04,0.45,15280
Case-convolution,2021-11-27,CZ,1,2021-12-04,0.5,15472
Case-convolution,2021-11-27,CZ,1,2021-12-04,0.55,15704
Case-convolution,2021-11-27,CZ,1,2021-12-04,0.6,15944
Case-convolution,2021-11-27,CZ,1,2021-12-04,0.65,16134
Case-convolution,2021-11-27,CZ,1,2021-12-04,0.7,16429
Case-convolution,2021-11-27,CZ,1,2021-12-04,0.75,16744
Case-convolution,2021-11-27,CZ,1,2021-12-04,0.8,17139
Case-convolution,2021-11-27,CZ,1,2021-12-04,0.85,17596
Case-convolution,2021-11-27,CZ,1,2021-12-04,0.9,18445
Case-convolution,2021-11-27,CZ,1,2021-12-04,0.95,19426
Case-convolution,2021-11-27,CZ,1,2021-12-04,0.975,20657
Case-convolution,2021-11-27,CZ,1,2021-12-04,0.99,23034
Case-convolution,2021-11-27,CZ,2,2021-12-11,0.01,13253
Case-convolution,2021-11-27,CZ,2,2021-12-11,0.025,14233
Case-convolution,2021-11-27,CZ,2,2021-12-11,0.05,15171
Case-convolution,2021-11-27,CZ,2,2021-12-11,0.1,16042
Case-convolution,2021-11-27,CZ,2,2021-12-11,0.15,16626
Case-convolution,2021-11-27,CZ,2,2021-12-11,0.2,17084
Case-convolution,2021-11-27,CZ,2,2021-12-11,0.25,17552
Case-convolution,2021-11-27,CZ,2,2021-12-11,0.3,17893
Case-convolution,2021-11-27,CZ,2,2021-12-11,0.35,18199
Case-convolution,2021-11-27,CZ,2,2021-12-11,0.4,18483
Case-convolution,2021-11-27,CZ,2,2021-12-11,0.45,18749
