model,forecast_from,id,horizon,date_horizon,quantile,value
Case-convolution,2021-10-30,BE,1,2021-11-06,0.01,769
Case-convolution,2021-10-30,BE,1,2021-11-06,0.025,923
Case-convolution,2021-10-30,BE,1,2021-11-06,0.05,1012
Case-convolution,2021-10-30,BE,1,2021-11-06,0.1,1113
Case-convolution,2021-10-30,BE,1,2021-11-06,0.15,1177
Case-convolution,2021-10-30,BE,1,2021-11-06,0.2,1227
Case-convolution,2021-10-30,BE,1,2021-11-06,0.25,1274
Case-convolution,2021-10-30,BE,1,2021-11-06,0.3,1313
Case-convolution,2021-10-30,BE,1,2021-11-06,0.35,1351
Case-convolution,2021-10-30,BE,1,2021-11-06,0.4,1385
Case-convolution,2021-10-30,BE,1,2021-11-06,0.45,1414
Case-convolution,2021-10-30,BE,1,2021-11-06,0.5,1450
Case-convolution,2021-10-30,BE,1,2021-11-06,0.55,1485
Case-convolution,2021-10-30,BE,1,2021-11-06,0.6,1523
Case-convolution,2021-10-30,BE,1,2021-11-06,0.65,1566
Case-convolution,2021-10-30,BE,1,2021-11-06,0.7,1601
Case-convolution,2021-10-30,BE,1,2021-11-06,0.75,1648
Case-convolution,2021-10-30,BE,1,2021-11-06,0.8,1701
Case-convolution,2021-10-30,BE,1,2021-11-06,0.85,1754
Case-convolution,2021-10-30,BE,1,2021-11-06,0.9,1844
Case-convolution,2021-10-30,BE,1,2021-11-06,0.95,1987
Case-convolution,2021-10-30,BE,1,2021-11-06,0.975,2119
Case-convolution,2021-10-30,BE,1,2021-11-06,0.99,2384
Case-convolution,2021-10-30,BE,2,2021-11-13,0.01,1075
Case-convolution,2021-10-30,BE,2,2021-11-13,0.025,1268
Case-convolution,2021-10-30,BE,2,2021-11-13,0.05,1367
Case-convolution,2021-10-30,BE,2,2021-11-13,0.1,1501
Case-convolution,2021-10-30,BE,2,2021-11-13,0.15,1583
Case-convolution,2021-10-30,BE,2,2021-11-13,0.2,1675
Case-convolution,2021-10-30,BE,2,2021-11-13,0.25,1728
Case-convolution,2021-10-30,BE,2,2021-11-13,0.3,1795
Case-convolution,2021-10-30,BE,2,2021-11-13,0.35,1859
Case-convolution,2021-10-30,BE,2,2021-11-13,0.4,1917
Case-convolution,2021-10-30,BE,2,2021-11-13,0.45,1986
Case-convolution,2021-10-30,BE,2,2021-11-13,0.5,2038
Case-convolution,2021-10-30,BE,2,2021-11-13,0.55,2098
Case-convolution,2021-10-30,BE,2,2021-11-13,0.6,2168
